Tweet ID,Full Text
1258273638953836544,115 tahun lalu udah punya subway wow wkwkwk https://t.co/23GNsvSR5n
1258488479585099776,https://t.co/3bH8DtVSZQ  Italianos afirmam que desenvolveram vacina contra covid-19 👍 O mundo não lembra daqueles que não se lembrar! Anuncie seu comércio conosco. (83) 999386921. https://t.co/O7dr8t1ec5
1263119062072164352,"@Gestionpe Disposición de Forsyth no se ajusta a realidad, pues para mantener el mercado libre de COVID debería exigir este requisito diariamente, tanto comerciantes como a clientes."
1265329523924574208,"All these NGO's undermining SA and helping foreigners undermine SA laws. Pity SA has no leader, thats why its a playground for rubbish. They can never tell Botswana this nonsense.
#PutSACitizensFirstNow https://t.co/938KllqbyZ"
1262911381139062786,Não passa um dia sem que eu me orgulhe de ter votado em você. E olha o quão crítica é a situação: nesse tweet você só disse o mínimo que um ser humano decente deveria dizer. Que saudades de ter um presidente... https://t.co/yS65NnQ0KN
1267049038580457481,😪 https://t.co/tFiTFHRYVv
1258976269078798339,Brasil registra 600 mortes por Covid-19 nas últimas 24h; Total ultrapassa 9 mil https://t.co/WMycIFUxLy
1256058644480888832,"@JoelPinheiro85 neste 1° de maio, panos pretos nas janelas em homenagem às vítimas da covid19 e suas famílias e em repúdio à desfaçatez de jair messias bolsonaro"
1261279923056115712,Three more people have died of COVID-19 in Kenya in the last 24 hours with 23 more testing positive for the killer virus according to Health CAS Rashid Aman https://t.co/O6sO8IsNEV #SokoNews
1266083009540681728,"@lilyalta @azcentral @stephanieinnes @alisteinbach First sentence in article: (which no leftist seems to read)

""The number of patients hospitalized for suspected and confirmed COVID-19 in Arizona hit a record high on Tuesday, but the significance of that milestone is unclear."""
1261703364091482113,This disgust me https://t.co/2ODqezX6bz
1256189212090601478,#tf1lejt Pernaut  tu commence  à nous les briser menues avec tes commentaires à la noix sur le manque de masques. #COVIDー19
1260169251261997064,Estimados clientes os comunicamos q tenemos es exclusiva un producto homologado por Covid 19 y la Junta de Andalucía para desinfección de vehículos.             Solo en Detailcar Ronda en Parking Martínez Astein https://t.co/uzvO9hSSJw
1261164164879396865,Όταν δεν πεθαίνεις στην δουλειά στην Ιαπωνία https://t.co/ZMJz45U2Fc
1258689304039129088,@JoelMendoza If you hate our flag so much. Then leave. #AmericaFirst #ChineseVirus
1257996245056081921,A volunteer on Kushner's coronavirus team filed a complaint to Congress warning the group was 'falling short' on helping health care workers https://t.co/6nxnvVAFy0
1258161273394679809,"@Aftonbladet The study says that this new strain may/will cause new #COVID even though one already went through COVID earlier

Lungs after the infection are in really bad shape thus most likely new COVID infection soon after the first one will be leathal

#StayHome and #KeepDistance #D614G"
1265233411016282112,arena live SPEZIAL |  Gibt´s weitere Lockerungen? Orientiert sich Bayern an Thüringen? (#CoronaVirus #CoronaPandemie) https://t.co/DyjpT2LWGu
1263419131870605315,@capritch01 Semoga covid cpt berakhir
1257592341331730432,"@Naveen_Odisha Yes, handwashing frequently helps everyone to stay away from the visit or attack of the lethal infection of corona virus."
1264862207449477122,"@atrupar It’s like magic. He doesn’t talk about the coronavirus directly and, just like magic, it disappears 🤯 https://t.co/ffVQhBY0PP"
1258488567472574469,7 Best Apps to Help Your Team Thrive While Social Distancing https://t.co/x5QS74pL7a https://t.co/Rx2kkVx9ZN
1256270472603471873,@maddow @amjoyshow need virtual  memory wall to put faces to the numbers like 9 -11. Challenge to @DavidCornDC include the Dr that committed suicide. https://t.co/SjymziPtTw
1266047747637096450,"È inutile... il covid19 ormai sta sparendo👏, ma il virus della menzogna non finisce mai 👺
🤛😡🤜 https://t.co/JxbKUFW4TD"
1265877506734817281,"Siempre tratando de llevar la delantera, díganle al @PCdeChile que los ayude. https://t.co/SQ88Qd3XYq"
1266724430849294336,"#BREAKING | மாநிலங்களுடன் ஆலோசித்த பின் பள்ளி, கல்லூரி திறப்பு பற்றி முடிவு 

மத்திய உள்துறை அமைச்சகம் அறிவிப்பு 

#SunNews #CoronaUpdate #CoronaVirus #Covid19 #Lockdown https://t.co/jqaLsNcqXn"
1262631601403551745,FIRMEN-BLICK-Corona-Krise bremst Flughafen Wien zum Jahresauftakt  - https://t.co/42xK6o6b4s
1264041179638792192,"I got my hair braided today. 

I wore a mask from 8am - 2pm (surgical mask b/c the N95 mask is unbearable &amp; the cloth mask is not functional). 

She took my temp. 

No one is allowed in unless being serviced (it was only us 2, &amp; the owner of the shop who had a client). https://t.co/A06XRqVPkk"
1257325868411650048,"Hostile states trying to steal coronavirus research, says UK agency https://t.co/RdcCsl0p9K"
1258189345825017856,Why are Russian coronavirus doctors mysteriously falling out of windows?  https://t.co/6nvN6aU1e5 via @voxdotcom
1257781571857285121,Trump Disbanding Coronavirus Task Force To Spend More Time Piling Up Corpses https://t.co/wwPyTAmKgw
1264295690244669443,"@jackiantonovich How do you know which day is ""Friday"" during a pandemic. I've heard people in the before times had something called weekends, but it sounds so preposterous now."
1262431229821030400,"@JitinPrasada
उदितराज और लल्लू से पूछ लिया है ब्राह्मण हितैषी बनने से पहले
ये अखबार और पढ़ लो तब ब्राह्मण हितैषी बनने का नाटक करना
रामकृष्ण द्विवेदीजी की आत्मा आज भी कोस रही है किस तरह उनको व अन्य बुजुर्ग ब्राह्मणों को कांग्रेस से अपमानित कर जब निकाला था
उनकी हाय लगेगी https://t.co/2ikhixCVm7 https://t.co/6SHSlszKU7"
1262905602432315393,A @neilsedaka morning https://t.co/gHoqwITkvV
1266148420487708672,"Absolute joke! So much for 'no party politics'. 

Please add your name to tell the Tory Government to stop punishing Londoners and keep free travel for under 18s.

https://t.co/Q42QXnj6nC 

#ToryBritain #FreeTravel #TfL #Covid19UK #COVID19 #London #londonlockdown"
1264644589429895168,How we comin for Eid greetings during Covid https://t.co/TJv0ujSsjG
1258744705023717376,"Um duro editorial publicado na quinta-feira (7) por uma das revistas científicas de medicina mais importantes do mundo, a The Lancet, destaca a gravidade da pandemia de corona vírus no Brasil por sua alta taxa de transmissão — mas, ao lado dos alarmantes números no país, ."
1257083820043415554,"Esta es una magnífica noticia, una al final de un túnel que ya empieza sentirse muy largo. https://t.co/OAkKH6Xx5W"
1260388050540077057,Oh is this why my fucking credit score dropped 41 damn points randomly??! https://t.co/5vy3ADOSVD
1257136349079048192,Post COVID-19 tourism in Thailand: Bargain travel deals and high quality tourists  https://t.co/8vbKa0QrCL #thailand #coronavirus #covid19 https://t.co/25NL4a6axK
1260911063547158530,@realDonaldTrump Unnntttiilll everyone dies due to a pandemic. Morons.
1264201435006169093,"If you can please help out West Bengal and Odisha who are dealing with the destruction caused by #CycloneAmphan alongwith fighting COVID-19. 🙏🏻

Here are the details for donating:
https://t.co/zfCmJhd1v4
https://t.co/gtlirvlC2i https://t.co/OrFU0txYzn"
1256451523778936832,"@religiaosincera Minha vó é mãe de santo e falou isso na quarta feira, q mesmo com as notícias do tanto de óbito está sentindo q o corona está se afastando como se tudo fosse ficar mais leve invés de agravar. Disse é uma sensação sem explicação mas q sente."
1260308568177328129,Gov. Abbott orders COVID-19 tests for all Texas nursing home residents https://t.co/20rlaH6QGw
1262898364087238659,"Reporte #COVID19 México🇲🇽:
Martes 19 de mayo:

Este es el día que más casos se han confirmado tras sumar 2 mil 713. Además, este martes se reportaron 334 fallecimientos.

-54,346 casos confirmados.
-11,767 casos activos.
-29,450 casos sospechosos.
-5,666 defunciones"
1259679749863079936,"@FbiMi6 O los patéticos videos en los que, Sapo médicos, aparecen bailándole al Coronavirus a lo largo y ancho de la Avenida Bolívar"
1262876217402949637,This is spot on. Our current situation puts a giant spotlight on the relationship between curriculum and instruction. Misalignment causes inequity. https://t.co/thnp1a8RMR
1257626982788919296,COVID-19 is becoming boring https://t.co/z6MzlJMSS4 #Physician #COVID19coronavirus via @kevinmd
1258873140312182785,The deadly impact of Covid-19 on Europe's care homes https://t.co/6Yy7zP8d0h
1256081343932497923,I love Dave Rubin. https://t.co/BSDXEa6HEa
1258981612399853568,"@Dude3000 @JD_Jerbear No worries, man, you're good. I do the same shit. Something something Quarantine Pandemic Brain something 

(It took me a solid two minutes to type this tweet)"
1258284532475637767,#TutokToWinSaWowowin thanks kua Wil s pagtulong m sa ating mga kababayan now na may pinagdaraanan dhil s covid 19. More power &amp; God bless us all.
1266890228704382983,es una mentira el virus eh https://t.co/zHFyR7b4aQ
1266149350151008256,#video #videoediting #editing #professional #customvideo #classicvideo #graphics #media #python #reactjs #scrapy #fiverr #javascript #webscraping #logo #gig #100daysofcode #checkout #marketing #art #stayhome  https://t.co/Q6M5GV4Q1Q
1256211194399952898,"@DrUditaTyagi वायुसेना तीन मई को अस्पतालों में बरसाएगी फूल , कोरोना वारियर्स के सम्मान में बरसाएगी फूल Extension of Lockdown for a further period of two weeks with effect from May 4,2020."
1264064113208029184,"Lihat lah cerminan dr seorang ayah yg juga sebagai Kepala dlm Rumah Tangga, Berjuang agar Anaknya bisa selamat melewati Jurang kematian.

Begitu juga Pak Jokowi sbg Seorang Kepala Negara, yg berjuang untuk menyelamatkan Rakyat Indonesia dr Jurang kematian wabah Covid-19."
1267213819459391489,Die lockdown heeft de redactie van #Elsevierweekblad geen goed gedaan. @ArendoJoustra https://t.co/S9yz2EN0gC
1264094750669406208,I really do hope this is true. https://t.co/9O9DVqfylV
1261400983084560385,"Walworth County on Friday reported an increase of nine COVID-19 cases, bringing the county’s total count of reported cases to 272. https://t.co/EXDKMsZIBV"
1257705491343519745,"Frühzeitig hatten wir im @Tagesspiegel auf die Rechtswidrigkeit der 800 qm-Regelung zur Eindämmung von #COVID19 hingewiesen. Dies sieht jetzt auch das Land Berlin ein und plant, die Flächenbeschränkungen aufzugeben. 
https://t.co/y43gh75Ojt"
1266847028182687750,"Espero que el gobierno comunista no tenga la caradura de culparnos del repunte,y mucho menos intención de denunciar a Abascal.
Esto es culpa del 8M y de Simón https://t.co/3psmgpnVoe"
1263773833007415299,People need to take this pandemic seriously otherwise we are doomed https://t.co/JmnioXO0lJ
1266622276700532737,"23日から29日までの福岡県内の感染状況を見てみると

・北九州市69人（うち9人が周辺自治体在住）
　9人の内訳
　行橋市3人
　中間市1人
　直方市1人
　築上郡1人
　遠賀郡1人　
　下関市2人　　　

・福岡市1人　
・春日市1人　　

　以上計71人
https://t.co/iusQxuGbtu https://t.co/zC3r8ogJyb"
1266919836183134208,My folks be so happy when I stay home lol
1256406272687116290,"Word for word from this article - Another man said: ""It's a little depressing but it is what it is."" New Yorkers are really on something else 😩😭 https://t.co/6ZvZUXmreO"
1264235682907729920,@HayleyKiyoko hope you are keeping safe in lockdown. We all are missing you! 😩
1257225809334599680,https://t.co/AluzjYIFvO
1266827935912255489,Un sobrino del rey de Bélgica es el positivo por coronavirus en la fiesta de la alta sociedad en Córdoba https://t.co/zE2KAkPsCW a través de @publico_es
1257123858433208323,He's trolling for votes.  Since when does he give a damn about the working people. https://t.co/hSdoOgxXKL
1264650080272953345,Think this makes such a powerful statement. https://t.co/pVwKj0CfDp
1265813408659591168,"#VoterFraudIsReal 
#Obamagate https://t.co/Dta4eSiF7W"
1267095649444671496,"@3MIndia Our Hospital was a regular costumer of 3m products. All adhesives , sanitizer, &amp; others , but during this difficult time 3m has stopped supplying products specially N95 mask. Post covid 19 crisis also there will be life."
1262197506743697408,"A vizinha perguntou onde tava a filha de fulana, aí ela respondeu que foi com o namorado num churrasco. 
E a vizinha: nossa que legal, o convidado de honra é o corona?"
1262471327904157696,"The lock down has been lifted without being lifted. Discuss....

It's 21 days indirectly. Masks will be ready in 14 days and another 7 days for masks distribution

@townfarfredo  @alzaidvictor  @lilyanz4  @Lady_Malaika   @daudikabanda  @AmvikoSarah @deuce_mercy @nyamadon"
1266633600667201538,"@James45066163 @mikey0callaghan @morningireland @LiamGGlynn @ICGPnews @UL @todowd @gpbuddy @drbosheaGP @marietcasey @darachociardha @DrConorOKelly @trishmhorgan @astaines @AUDGPI Excess residential care home deaths due to or associated with COVID-19 are a world wide problem. They are part due to a delayed response to the pandemic in these locations due to obvious logistical reasons, ....."
1266542004550291456,Saturn putting in that work 🤩 https://t.co/LbR1ogquLk
1258711441399414787,"#COVID19 के लिए अब तक केंद्रीय औद्योगिक सुरक्षा बल (CISF) के 35 कर्मियों को पॉजिटिव पाया गया है। उनमें से 11 को मुंबई हवाई अड्डे पर तैनात किया गया था, 11 दिल्ली मेट्रो रेल कॉर्पोरेशन के साथ ड्यूटी कर रहे थे, 3 दिल्ली हवाई अड्डे पर तैनात थे और 2 मुंबई बंदरगाह पर तैनात थे: CISF https://t.co/hYvfCB5WFp"
1258638174974283777,He said that the issue of self-quarantining those who return from abroad still need to be addressed.  #albania #coronavirus https://t.co/I8jCDex7Rh
1259686340230348800,"Civil Aviation Authority of the Philippines (CAAP) Director General Jim Sydiongco:

Only flights from Wuhan, China and a district in Korea are restricted from flying in and out of the country.

Subject to the approval ...
#MindanaoDailyMirror #MDM #NAIA #CAAP #Wuhan #China #Korea https://t.co/QEuSjwnxvo"
1266786549750005760,"Me fed up with Lockdown 4 after hearing the News of #Lockdown5point0 :-
#unlockone https://t.co/HCbZ276jW9"
1257974983315292160,"Wake up. Then FOX news reports a 37 year old Doctor on the edge of a cure is shot dead. CDC, WHO, China and Big Pharm need fully investigated. https://t.co/46l1vc0ATo"
1265594655200153604,"Lockdown: Toddler's failed attempt to wake up dead mother leaves internet, conscience shaken | India News - Times of India https://t.co/cYAncINdYG"
1259067792885714944,"Torej odločimo se a je pandemija, a imamo umrle, a je covid19 smrtno nevaren, a smo sprejeli odlok o prepovedi gibanja in združevanja. A dopuščamo ulične proteste, a ščitimo vsaj otroke. Dokler tega ni so vse moje,naše besede prazna slama!"
1259674477941657601,"Não será nem a economia nem o sistema de saúde a maior vítima do covid. 

A maior vítima do covid será a saúde mental."
