Tweet ID,Full Text
1226871793933279233,"The Saints Wear White, a chapel mural in Hubei province by Duyi Han dedicated to the frontline medical workers of the coronavirus epidemic:

https://t.co/TRgxlf32ga https://t.co/qDyuzawUoc"
1232597267812618240,"Instead of gloating over our neighbors miseries,we need to focus on lack of masks in Pakistan :it's not a matter of 'if' but 'when' Corona attacks.Writing is on the wall but v r  totally unprepared."
1230431757813649408,"THIS NEW MASK MAY BE THE ANSWER.
CAN THEY MAKE IT FAST ENOUGH &amp; IN MASSIVE VOLUMES NEEDED?
Israeli company ArgamanTech developed a revolutionary face mask that is more than just a shield; it will actually KILL 99% of viruses including the #coronavirus https://t.co/zL3q2vbelK 02"
1232700418146422787,"Doctors and scientists have determined that #CoronavirusOutbreak is just my latest excuse for not hanging out with you
 #COVIDー19 #coronavirus #DontBreathe #N95 #N95MasksRequired #pandemic #ThisIsReal #Mask"
1231986857753358341,"South Korea is already at 760 cases since the 1st death. Are you paying attention to this epidemic yet? #WE #COVID19

BBC News - Coronavirus: Drone captures massive queue for masks in South Korea
https://t.co/Rdogl87gFJ"
1232694807874523137,"Having factories set up in China is in fact giving the CCP a chance to kidnap ur products! 

China ban the US brand 3M, w/11factories in China, from sending surgical masks back to the States https://t.co/D5fOVw0xVE"
1232499544543285248,Must admit seeing a guy wearing a mask stroll past where you live as you casually look out the window on a normal day makes you a little worried over coronavirus &amp; for a brief few secs you consider getting one yourself &amp; you ponder how to make it look cool. Then sanity returns. https://t.co/A42RR3g47o
1225856764513525762,NOT JUST HERE:Today the World Health Organization warned of a global “chronic shortage” of face masks as the number of confirmed coronavirus cases continues to grow. Read more: https://t.co/IpeS9JaBuZ
1224734358751399936,"@dochelmy We have face masks that are harmless to humans that kills SARS, Newcastle, Bacterias, other viruses, funghi probably coronavirus"
1233619841170333696,"If you have a friend traveling on a plane soon, a n95 face mask is a very welcome farewell gift turns out."
1226013047652790272,"YSK That surgical masks aren’t designed or rated to keep bacteria or airborne pathogens out, N95 Masks are. Post by MufasaMedic. Read more: https://t.co/Nm44KNHmPe"
1228288363188408320,"Wear #MUSK #Correctly and #PROTECT #YOURSELF From #Corona #Virus ! #WHO #Showed on this #clip how to #Wear MUSK #Properly. So let's #watch, and stay #healthy ! 

#healthcare #Preventive #vshr #Vshrcare #JohnMasudParvez

https://t.co/CitJee3w7W"
1229085900862361600,"I have a couple boxes of N95 masks at work. I might actually try and put them on sale on Kijiji or something for like $500/box.

https://t.co/Vq1dxltoHm"
1233041013213745152,"@EU_Commission @ECDC_EU Masks aren't very effective, Corona virus, a similar outbreak occurred during Hajj at Mecca, people were advised by the prophet PBUH, that camel urine is good medicine, face veils didn't help  https://t.co/ieelzgXPBh…………………… https://t.co/OklTn7iWPZ……………………"
1232695598282731520,"@c4rljulien Very well put. Containing is beyond us now. The best quarantine will only get 1/3 to 2/3 at best from what I have investigated. Ring fencing is the capitulation. We can't control this. I bought my supply of N95 masks today, and I am stocking up on essentials. If I'm wrong, great."
1226303249629765633,"@bee_peaceful Ahhh! Thank you. I ordered a dozen N-95 viral masks in December, anticipating travel in Jan-Feb and figuring it would be simple to order more. As soon as I heard about coronavirus, I tried to get more, but they were gone! I would guess that China manufactures most of them."
1226682591971094528,"Somewhere in China there is a cat walking around wearing a face mask to help prevent it from catching the Coronavirus. I realize that's not supposed to be funny. 

But c'mon son. Look at that shit...LMAO… https://t.co/512ZOXNJkU"
1226374178003177472,"Prevent 7 million HKers from wearing masks
1.4 billion Chinese put on masks
Banned 1.4 billion people on Christmas
1.4 billion people banned
on Chinese New Year
CCP sealed Wuhan
The world sealed China
Forbid 8 people from speaking
All Chinese are talking about those 8 people https://t.co/uZLCv8xp7a"
1232953358169837574,"I need to buy a couple of boxes of n95 masks for a friend. Can anyone link me up with someone in #Karachi?

Already checked superstores, medicos etc

#Coronaviruspakistan"
1224609954264469504,"Yesterday's Shanghai Railway Station, the only difference from previous years, is that each person has a pair of masks, the  CDC believes that wearing a mask does not help to prevent the plague 
 
 #ncov2020  #wuhancoronavirus  #wuhan #coronavirus #coronavirusoutbreak https://t.co/99gngqzPc6"
1233816735704330240,"As newspapers update citizens on #coronavirus I hope @Times_Gazette does too! ""California counties are now revising plans to have in place for a pandemic. Some health departments were trying to increase supplies of masks but face a worldwide shortage.""

https://t.co/xYOLOifoxP"
