Tweet ID,Full Text
1401300798907195395,"Waheguru Ji 🙏🏼
Sky's the limit 

#TICK NAHI TIKKA FOR COVID 19 

https://t.co/sWc0sGoJKt"
1402409270717657090,Corrí desde el trabajo y me encuentro el 0-2 jajaja https://t.co/u2Epok6BdR
1399578978546028544,Pastor Rick Wiles Apparently Has COVID After Refusing Vaccines He Called 'Global Genocide' https://t.co/8wJZNBAesV
1403427888133718022,"Bono hologram at the G7.

NWO President of Entertainment.

Guess he couldn't be there because of .... you know 😉COVID.

👿👿👿 https://t.co/qUFEyTDLYK"
1399912636611969033,@Baligubadle1 Shocking new data: a drug that suppresses immune response is a stupid idea with COVID!
1400241868693200898,"eu já detesto barulho de tosse/espirro, aí vem a tosse do covid, que parece que tem um cachorro tossindo do meu lado"
1404823138660126723,"Подробно здесь &gt;&gt;&gt;&gt; https://t.co/B3a72aEv6z
 В Украине наблюдается снижение числа людей, не желающих прививаться от коронавируса COVID-1... https://t.co/99yhb4NbbK"
1407192466709565441,"@lancelout @PushinButtonsTV @rogerdmelio @scrowder @DonaldJTrumpJr @SamSeder Alright, let's say there wasn't a single drop of fear in Crowder. Is ""master debater got pissed he couldn't avoid debating someone who knows what they're talking about, yells over everyone in anger and leaves while both Sam and Ethan are asking about the CDC part"" any better?"
1399694046621278212,"Crimes against humanity committed are overwhelming 
All responsible should face charges &amp; a Nuremberg type of trial https://t.co/lMZ5LzayC7"
1406632743308611589,Fully vaccinated woman died from COVID-19 at Kitchener long-term care home https://t.co/X5CXLWnbDe https://t.co/fIx8oWev5l
1403366189103976453,"@fractweets’ new analysis shows WIC participation increased during COVID-19, but WIC is still reaching too few eligible people. Waivers must be made permanent to modernize and streamline the WIC program. Read the report here: https://t.co/rLn2GgFTEK. #WICWorks"
1409781691145756672,"#COVID19 #PfizerVaccine 
Mes chers compatriotes, faites comme moi. Je me suis fait vacciner ce matin contre la covid19. C’est la solution la plus efficace pour vaincre cette pandémie. https://t.co/VKcrOzS1wQ"
1401006567126822922,@Adelaide_FC Silly actions guys.  Get me on board.  I’ll be the COVID Marshall.  I’ll do it for free.
1400419444640342021,"@catturd2 But we now can call it what it is, the Wuhan coronavirus!"
1405141069503811585,"Deutsche gehen während einer Pandemie ins Stadion, brettern mit 280 über die Autobahn und beschweren sich, dass ein Gleitflieger nicht abgeschossen wurde.
#greenpeace #Scharfschützen"
1400479204156882952,@POTUS Oke how come do I need to go to a different country first before I can come to USA when I come out of EU why EU people can not fly from the EU there I mean if I go to a different country first for 14 days when I have a PCR test can I not get the Covid I that different country
1401037912028946437,"De regreso al pasado...
Son responsables del aumento en los contagios, y sólo responde que @AlvaroUribeVel
tuvo Covid-19...🙄 https://t.co/CzKXGBOQDi"
1405571844120494098,"mi hermano salio positivo con covid, yo y toda mi familia hemos estados enfermos estos dias y antier me empezo una gripa :v"
1400139990953234445,Dios que sal tenemos https://t.co/QmqH7kEkFB
1401490193216049158,@rtlinfo Sa m'erneve les gens qui ne font que ce plaindre de devoir porter le masque 😡 Je le porte depuis 15 mois alors que je suis asthmatique est pourtant je de me plaint pas. Une femme que je connais depuis 20 ans est morte a seulement 32 ans du Covid pensez y la prochaine fois
1399859327863820290,"@incognito_nunya I feared this was going to happen, especially with dogs and big dogs. They take so much time and work. If people didn't have the time before the pandemic they for sure wouldn't when things got ""normal""."
1407196875510456320,@AragaoMosart @LiloVLOG Porque a mídia DESMAMADA não fala sobre a COVID na Índia?
1406725857411055627,@DrEricDing @acoyne How much more gloom and doom is COVID going to bring our way! However if you are correct your view should be taken seriously.
1404969084891111426,"This solid US-EU Joint Statement offers a detailed framework for advancing a rules-based international order that favors democracy. This vision contrasts with Putin’s, a point Biden could make after their meeting. @ACEurope @derekchollet @VictoriaNuland @A_Sloat https://t.co/UNfW9BgW9r"
1401037085625262083,@JaimeRdzNL Y las cifras del Covid?
1402852631295320066,"Major Development in Basohli.

Directorate ULB orders to disqualify councillor, and High Court Jammu quashed order within two month. 

At the time of Pandemic, councillor is off duty From 10th April 2021 to 9th June 2021.🙄

Hailing Zakir HussainJi for his efforts. https://t.co/LKH0gjf69w"
1399895863082823682,"@ctvottawa @ColtonPraill It’s not worth it at all to go back to school for a couple weeks. If students go back to school, then cases will go up and there will be more restrictions. It’s better that they stay at home until the summer so that all of us can enjoy a summer free of restrictions."
1407717850228350979,@ThorpeHesleyPri Thank you so much for arranging 3 fun filled trips for Samuel and all the Y6 children! Such fab memories to end their primary school years and in the midst of a pandemic and crazy 18mths! These memories will stay with them forever 💗💙
1401005444395638788,"@ian_twinks @AndyLeexxx @BigLiamxxx Actually.. you’re allowed to travel to Tenerife, it is an amber country correct, you can enter the country WITHOUT a negative COVID test, and you have to quarantine when you get back to the uk.. That’s if you go back to the uk😁"
1404934278937464833,Reinfección en enfermos graves de COVID-19 sería menor del 1% https://t.co/SOPBvgqZZ9
1405146486686552072,Oh. Covid is still here? Wow who’d have guessed. 🙄 https://t.co/AFzNlBwupE
1400414507709743104,"A 19-year-old spat at police officers despite knowing he had tested positive for Covid-19, following a ""one-man crime wave"" which saw him steal a swathe of cars. https://t.co/GFbaQmEJn7"
1401391603110006784,"#Nacionales |En #México rebasa los 228,754 #decesos por #COVID19, 2,432,280 casos confirmados, 435,788 sospechosos, 4,258,736 negativos, 7,126,804 personas estudiadas: @SSalud_mx
#QuédateEnCasa la pandemia continúa muy alta ...
https://t.co/dHeQAkk9CC https://t.co/PkMOvzVLq2"
1407068011752837123,"No matter how bad it gets, it can always get worse. https://t.co/TA0z8ZNDuZ"
