Tweet ID,Full Text
1356269574551990273,"@WLNS I haven't been able to get medical treatment because I have COPD and can not wear a mask and breathe at the same time.  This is a mellower example of what I have been through.  They ran me off the property as soon as I stopped recording.  I need my meds.
https://t.co/w6LpsjZxyM"
1361594953600806914,Mask up! Stay safe! https://t.co/dXAS8DAB9j
1359374747491041283,"@AOC So how much do I get for #stayinghome, wearing a #mask and not putting myself or my loved ones in harm's way? https://t.co/zV7LXsW2JH"
1361653193093095429,@KirstieMAllsopp You don't wear your pants as a mask then like normal people?
1361845322755018755,"@37raider4lyf @terry_kelly69 If I’m wearing a KN95 - the foreign cousin of an N95 (not the same) I’ll wear just that.

If wearing a cloth mask I wear a blue disposable mask under it.

Important to note I sew my own  cloth masks and I’ve met me - so ya, double mask that face. 😷"
1359898841298911234,@CNN @ChrisCillizza I don’t wear a mask except in the OR media keeps claiming numbers rising tells you masks and 6 feet apart don’t work but then we knew that from jump get a grip humans
1361364248211951622,@radiodaljir bal noo weydiiya awaay Covid 19 iyo masks kii la gashanaayey.... https://t.co/I5IKxehEy0
1358579943769317382,@TomBrady wear a mask and show some respect!!! https://t.co/kcEJ3Gab0U
1358884625351901185,Ever since he said that thing about masks https://t.co/N2vnp3vE0y
1360483898690588672,"Cars with odd number plates can use both recycling centres today. 
Both sites are open from 7:30am to 4pm.

Ensure your visit is essential- delays are likely.
You must wear a face-covering (unless exempt) and observe the strict social distancing measures.
https://t.co/jayttTOTLM https://t.co/lRTxzFQEA3"
1364094926766637063,"@DrEricDing My sibling teaches 900 grade school students at 2 different schools live, she said most masks don’t fit the children properly. And the parents typically do not inform the school admin if a child has been exposed and/or tested positive for Covid yet has minimal sx"
1356158636964405248,"#NP ↔️#TCMS Cool Temper @Realjmartins w' @matilda__duncan 

#StaySafe 
#WearAMask"
1362978739651563520,"@UN Masks are dangerous to your health. Social distancing does not work. Vaccines, etc.
https://t.co/qGVVxLibAF"
