Tweet ID,Full Text
1391086275776684035,"@CPHO_Canada Walmart is still open, you can shop there, they sell everything and no worries, you don't even need to wear a mask!!!"
1399206132036603906,@CatsSurname Harpo says wear a mask!
1393074085152714753,"@tripperhead At this daily rate we will reach herd immunity just in time for the 2024 Olympics. Until then we can enjoy the joy of mask wearing, quarantine, no travel, social distancing, no tourists, and continue to observe amazing things such as random quarantine of virus free citizens."
1391330769855913987,"Due To High Increasing Of covid 19 
We have to take more Prevention and care like~
1.Using Proper and clean mask
2.Using Hand sanitizer
3.keeping social distance
4.washing Hands regularly
5.And taking steam regularly"
1391389839656988672,"...as does the, ""nO eXcUsE nOt To WeAr A mAsK!"" crowd. https://t.co/agiPGHjg03"
1388305061713829897,"Get Vaccinated. Wear a mask. Save Lives.
https://t.co/wtDXCXniy2"
1398026514697011202,@MatthewDWard I would wear a mask in his/her presence and I would also ask for a referral to a therapist who cares about the health of his/her clients.
1393325350504046595,@AstorAaron I have covid three times and i wore a mask all the time. Maybe she is right?
1398614929486225411,But terasa lah sedih sikit sbb depa elok je main lagutu. Mask pun tadak. Mungkin covid kat sana dah xde kot
1394073538777210881,@VinGuptaMD @CDCgov Ppl like me will not take the chance in using their business unless there is some way to verify ppl are. I don't feel I can trust ppl enough to wear a mask if they aren't vaccinated. Yes I am vaccinated but I have an immunosuppressed dtr and grands under 12
1390528610897825793,"@hari_keerthy3 @actorvijay Gud Mrng Bro😻🤍
#StaySafe #WearAMask"
1397066879651389442,NJ is ending its face mask and social distancing mandates — here's what you need to know: https://t.co/i3UfEeoyz0 #JerseyCity
1391085608953696256,@OceanEyes50 It’s crashing somewhere tomorrow morning. So wear your mask and a helmet 😂😂😂😂
1396659053112270848,"@puppyeyez94 @GooseGivens954 @BlueStateVegan @thehill Very simple....it proves these surgical type of masks are worthless.....the virus can enter through anyone's eyes....all of this mask wearing has only been for theater, they were never remotely effective.

This was all known and published over a year ago.

https://t.co/pwwWcUPM3t"
1389014186487951360,@MirShareef There was kumbh mela and election rallies why did people go and attend it should they have used thier own brain the point is from centre state to public everyone behaved as if corona was finished and lathergic no mask nothing u are gonna pay price for it .
1397209340256292864,"Now that we have N95 masks around the house, I started wearing one when I cut the grass. As someone with seasonal allergies: OMG. GAME-CHANGER. Like I can actually breathe for the 2 days following when I mow the lawn now. Amazing!"
1393087144646770691,"Culture Secretary Oliver Dowden has said he is 'confident' capacity crowds will return to events from June 21, with some safety measures in place like masks and covid passports. https://t.co/hc9D6ZzVwl"
1392873363207557124,"@JaiHMehta @humasqureshi My request to #Indian #Bangladeshi Muslim bothers&amp;sisters regarding #EidUlFitr &amp; #Chandraat
Please don't follow pattern of #Pakistan ensure #SocialDistancing #WearAMask to Defeat Transmission of #COVID19India #OxygenCrisis SafeguardCommunity #Eidulfitr2021 https://t.co/3nifzsJxIc"
1398724363369725952,"Shop Link: https://t.co/ZTu5QrPwQa
Get 20% to 60% off SITEWIDE DISCOUNTS
With code FINDYOURTHING
Get High Awesome Quality Products, Fabric, Prints at Redbubble with Worldwide Shipping #WearAMask #MaskUp #MaskOn #StayHomeStaySafe #StayHome #StaySafe #discountcode https://t.co/s2C1J7jDTL"
1390985742445281280,"My ballpoint pen drawing of @tarak9999 &amp; @AlwaysRamCharan❤️❤️
@RRRMovie

#WearAMask
#StayHomeStaySafe #KomaramBheemNTR #SeethaRAMaRajuCHARAN
#RamCharan #JrNTR

@NTRFanTrends
@TrendsRamCharan
@worldNTRfans 
@NizamNTRFc 
@NTR2NTRFans 
@NTRFans_EG 
@NTRRoyalFans 
@NTRcultOfficial https://t.co/nrNKIMKvOQ"
1394807409349177344,@JArborton @FoxNews So giving individual people the freedom to choose what they think is right for them is a bad thing. You can still wear your mask if you want.
1398906294199795712,How about everyone who doesn't want to wear a mask can just wear a paper bag over their head instead
1399100467356090375,"You are right girl, I do!

I know how much more freedom being able to get keys jump in car &amp; off you go ANYWHERE!

During lockdown not a problem as there are too many ijuits with masks on causing accidents!

I have a love/hate relationship w driver-less Tesla cars.

STAY FUN😚💝 https://t.co/nwy69RTQKY https://t.co/s3tzjkK9RL"
1388829984735825923,"@ezralevant This is outrageous.   There are some, who have medical certification that they are unable to wear a mask."
1391055948253302786,"@VanathiBJP @BJP4TamilNadu @BJMM4TN Sorry to say this, during covid pandemic a responsible citizen like you should NOT encoueage crowded gathering. Many people standing around you wo mask &amp; social distancing! Your actions should set  example for common people &amp; other leaders👍 agree?"
1394078536323973122,@CDCDirector you have way too much faith that people will do the right thing.  This mask lift is a terrible decision and cdc should have consulted with state governments first. Shame on you!
1388845540868190209,@benshapiro Wait @POTUS  told us to “trust the science” and wear a mask for 100 days and this would “all be over”.  So we have transitioned from science to patriotism......okay.
1393939394147627010,"CHECK PELOSI  FAUCI SOROS CONGRESS BIDEN STOCK PORTFOLIOS

PROBABLY PRE-BOUGHT VACCINE AND MASK CORPORATE STOCKS  YEARS AGO https://t.co/GQo1OOP9s0"
1395044918398173188,@ASoltysArt @lehighvalley Haha.  You libtards think you are elitist bc you went to woke liberal art school.  So “my body my choice to kill babies but you better wear a mask and get a vaccine for kids for a virus with zero chance of hurting them”.  Liberal logic.  Btw has he figured out it’s rashida yet?
1394067699110715393,"Cuomo's refusal to take CDC's advice on masks shows his addiction to power https://t.co/4MNvvwKK0L via @nypost 
After everything that has come out about this guy, WHY aren't 'progressives' insisting he resign?  #Cuomoresign #Cuomoharassment"
1395852186047897605,"@rschilsky At this time, all team members and vendors will continue to follow our existing requirements that face coverings (disposable or reusable), along with social distancing and hand hygiene are required in our stores."
1388388209457975305,Sanha says wear your mask~ https://t.co/qnvT0gyWTs
1395858778805919745,"GET IT IN YOUR HEADS...
DEMORATS ARE LIARS !!

Monday: ""I’m going to continue to wear a mask in public and I’m going to encourage others to do so."" - Lori Lightfoot Thursday: https://t.co/9yZvOy8vCZ"
1393943955419582467,"@stand4theflag45 @sidquartz @JayeSchwisow @Target Stores have a right to enforce what policies they want to. If you have to wear a mask to enter then you have to wear a mask or they can kick you out. 

You are so fucking dense lol"
1388600066760445957,"@allinwithchris In any crowd outside your own bubble of people, wear a mask.  If we had been doing that a year ago, it would be gone."
1394638548624683012,"@JDVance1 What? That in the big city, girls are allowed to choose whether they wear a mask or not? You should get out more."
1392974215490461698,I will wear a mask forever!
1397191515894603782,"This comparison is terribly wrong and inappropriate.  Forcing Jews to wear stars led to the death of six million. This can not and should not be compared to wearing a mask or getting a vaccine. I understand your point about freedom, but please don’t use the Holocaust to make it. https://t.co/iLiJUZIOIQ"
1394530855658217476,"I’ll continue to wear a mask even though the stats for Santa Clara County are improving. Not so much for my own protection, though it is a consideration, but also to show my neighbors that I am willing to protect THEM from disease. ➀"
1398950363407990784,"@Silent_Feline @Arihant34313710 @A_dmg04 Ignorance must really be bliss. They say that’s what you “can do” because you are not forced. You say you’re trusting science, but realistically no scientist would ever make a vaccine under 10years. I have had my two jabs &amp; still wear a mask; it’s not a big deal it saves lives."
1398722764765339654,@ERnurse86 I actually got Covid in November me and my husband and kids. But wearing the mask have kept me from being sick all the time like I usually am.. so I’ll keep it
1388599091140206606,@MrsT106 Fauci is a liar he didn’t wear a mask for the first month of the pandemic
1399200544401592321,"@Master_Mahiii @GayuTweetz @actorvijay Good Morning Mams 💖💞
#Master | #Thalapathy65 | @actorvijay
#TeamThalapathyBloods
#WearAMask"
1390942197315428352,"Q1. Why wear a seatbelt in a car?

A. Because Kinetic Energy within a 1 ton vehicle moving at 70mph is enough to kill 99.9% of people in any high speed crash

Q2. Why NOT wear a face mask?

A. Because Covid-19 poses minute risk to 99.9% of people that get breathed on at the shops"
1388838246864535554,Dominic Raab hints that masks and social distancing could stay after June 21 https://t.co/qp4wzHaZxK
1396549148929925120,"@thehill She's not wrong, especially with Democrats constantly looking to imitate the policies of the Nazis, by forcing people to show ""ze papers"" proving they're vaccinated in order to live without needing to wear a mask."
1399093648973832193,"@Lwass007 @CP24 @BonsieTweets No, i wear them for 12 hours... I look out and monitor my crews safety oh and also i dont work in an air conditioned building.... Not to mention kevlar arm guards and gloves, n95 masks for the entire shift, boits, hard hat, glasses, fave shield and work boots"
1391565572593184771,“Americans over the course of the pandemic have gotten used to wearing face coverings” ~Fauci He’s so full of shit. Does anyone even listen to him anymore? https://t.co/Xy2vOdoB4s
