Tweet ID,Full Text
1414412917072617473,"Cara, ele era muito foda, na moral https://t.co/9xGhFrbfqN"
1414675986889601024,Menjaga Keseimbangan dalam Gelombang Kesimpang-siuran Corona by @RssFeed - https://t.co/k3cZtU3QPu https://t.co/6MxVjdZD3s
1416932950327758855,As the world 🌍 turns … https://t.co/3AitxIzHsG
1418641647911505928,@DiarioElPeruano Supongo que vendrá a pedir perdón por la invasión y la masacre perpetrada por los españoles... Sino será la oportunidad para que Castillo reinvindique a nuestros caídos con palabras de desprecio a la corona española.
1413950799034605570,I will never forgive someone who created coronavirus...especially 3th wave  ...
1414825374400143360,Hats off to @patrick_7780 &amp; colleagues for this timely collection on #assessment &amp; #feedback: inspiring reading https://t.co/QARtUHqU4m
1411557844025942018,"Enfagrow A+ Four’s Homeschooling Hub has consulted with Dr. Ma. Rochelle Pacifico, a developmental and behavioral pediatrician, to create interactive digital flashcards that will help make learning more fun and interactive for kids during the pandemic. https://t.co/t6Omd7wQdr"
1418266938443280388,"It’s not a pingdemic, it’s another wave of the same bloody pandemic the bastard Tories have been mismanaging for a year and a half."
1416427162262020098,"The pandemic struggles have been real other than video chats we haven't seen our Grandson Carson going on 19 months since the border closure. But he makes several appearances starting at the :46 mark #gettingafterit

https://t.co/X9Rcwr6Ixr"
1414415035145670656,"WE NEED HELP FOR COVID-19 
#WhatsHappeningInMyanmar
#July10Coup
https://t.co/6tjXMeOu0h"
1418262564350345226,Ottima notizia  (se è scientificamente accertata) https://t.co/e0VxE32J1i
1412371816199471113,"@JohnnyBG19 @cynthiacomptess @inkel9 Nou, je krijgt ook van allebei antistoffen, dus als het naar jouw idee hetzelfde is, kun je ook wachten tot je corona krijgt natuurlijk ;)"
1412380141188169734,"@DunnHappyLab @TheLancet Any study of how the pandemic influenced well-being should have at least one measurement point before the pandemic, as many of us seem to believe we felt better before the pandemic (but we might be incorrect). https://t.co/MHJpJXN2zG"
1416390137542582281,"@kylegriffin1 ""...it might save your life"" 
Meaning you "" might "" get COVID-19 and your vaccinated that vaccine will save your life!!!! ✌️ https://t.co/iDJ7tgHfoy"
1418450837450395649,"Me before pandemic vs now…

Unas “cuantas” libras menos, un chingo de amor propio más y la personalidad de payaso de siempre 😌 https://t.co/0xdlfPEZpz https://t.co/Cxr2jhKt4Q"
1418692967305551875,i’m about to make a stay at home dad out of him https://t.co/GS1iPUQJbg
1416729046189174784,NGABERS PASTI KEPANASAN NONTON INI https://t.co/ZapYnCJsKq
1415877295110123525,Tomorrow @1030AM Come join us for this interactive discussion with @AnanyaDasIAS @GummallaSrijana #AshokNaik and #PulakMahanta on Saturday to learn about strategies and lessons from Covid management in their cities. #CitiesFightCovid #CityPolitics @gmc_guwahati #Janaagraha https://t.co/wVAXYMMBXj
1416716626607624196,"You raise a good point Rita, this might be a CoVID measure to keep distances — but I think they should keep it in place permanently. https://t.co/rBZ9vWqWTj"
1413939378704031747,It is risky but can live like this forever https://t.co/7KyuoTl1Jo
1410408001282838536,"Nooo, parce. Australia ya pasó los 300 casos activos de COVID. No parece que esto se vaya a controlar tan fácil como pensábamos"
1416874287890305028,"@Luis13104072 @AmurasAmura @Francis16893780 @FrayJosepho Es más, mi especulación ya fue comprobada. 

https://t.co/eTwjqpZyLp"
