Tweet ID,Full Text
1318572103298387979,"I’ve made dozens of masks and try to remain open to trying new ideas and designs. I don’t think I’ve been using the https://t.co/lEv1NmrkcR filter material the best way.

Consumer masks could soon come with labels saying how well they work  https://t.co/fg4HF380m4"
1322319914288427009,97 tys. - nowy rekord zakażeń w USA https://t.co/X7HV1DUCVD
1319362122225246208,@eEfEmom3TaKc1jC Que suerte.😊 Aquí en España va mal por culpa del gobierno.🤮 Despidos y desempleo con el corona como escusa. 😡 Tenemos en España un presidente malo ahora.😠 Un socialista malo.😠 Confío en que lo haremos dimitir y que salga todo Bien 👍🏻✨✨✨
1313452233036574720,"For a judge, she certainly seems to have poor judgement https://t.co/JqfL4gysu8"
1321224391825522688,"@isright In Scotland their T4 is lockdown, schools remain open. Assume 5 is full lockdown??"
1322558072305442820,"2020 
Pandemie trifft Online-Zeitalter https://t.co/XD8YgRTWiY"
1317318537510342656,@JanekKayley I had a good conversation today with a friend who is a well educated health professional. She says Covid cases are on the rise nationally and one big factor is these outdoor unmasked superspreader events with no social distancing. Physicians say they are a major health risk.
1313093339147915266,Lol! 😂 https://t.co/5O4rNN1Orq
1322362872295378945,Such a child https://t.co/xtEgZJuDpo
1321897522646962180,"Un vaccin prometteur côté Oxford/Astra Zeneca ?

Allez, sur ce, bon #confinement les amis !

https://t.co/DXPct3iPic"
1314330982233911304,"@that_nerfherder apparently hot dog venders outside of Central Zoo in New York pay $289k/year licensing costs, but typically still make 6-figure profits every year (maybe not this year bc covid tho)"
1322688778671136768,"@realDonaldTrump Wow! Fox just predicted Biden will Win! Because of Obama's support, Trump's COVID response and all his Lies. Trump has lost millions of voters and millions more Democrats will vote than an 2016 and it's impossible for him to make that up Fox admits. Trump has dug his own Grave!"
1320859014373216256,@1onthebreak1 @GatorRyan You need hold democrat governor who forced nursing home victims with Covid-19 back to the nursing home to infect the whole place.
1317212708693921792,"@realDonaldTrump Dreaming ... it’s amazing to live in your own HEAD .. THIS IS TRUMPs WORLD = no deadly virus .. Mexicans paying for the wall .. China buying everything made in the USA .. A new younger wife . everyone loves  TRUMP .. all women want him, all men want to be him .. WHAT A WORLD !"
1320025945374396416,Tout mais pas ça wesh https://t.co/soroDYEKyb
1314125334665723905,"Le Figaro: Covid-19: 1 Français sur 7 en télétravail en septembre.
https://t.co/bwjuLX9m2L

via @GoogleNews"
1315981898246754305,"We’re not coming out of this pandemic with this evil clown as our president. The Republicans need to focus on a better choice next time around. I’m not a Biden/Harris fan, but good God, words can no longer describe the disdain for Trump as a person and his character is unreal!!!!"
1316335992165601280,"🔴 EN DIRECT - L'économie allemande devrait se contracter de 5,4% en 2020, un recul plus fort que prévu qui pourrait provoquer une vague de faillites d'entreprises, ont affirmé aujourd'hui les principaux instituts économiques. https://t.co/4ADC4HJHka"
1312755224172429314,@atensnut https://t.co/x4MMsVryuw
1314212791855640580,Covid-19 dēļ daļai pasta darbinieku noteikta karantīna. Vai kuldīdznieki saņems pastu? https://t.co/SYLnKjg5Ry
1313721436226424834,Weekend COVID-19 test rates remain high https://t.co/jfKvoiu452
1318345085315174400,If a dirt a dirt https://t.co/rdOcWJYKj7
1311728900280590338,Got two years into my new visiting-Scotland tradition before COVID. I was gonna try for winter this year 😭❄️
1314059312050962432,#BosniaandHerzegovina vs #NorthernIreland | #EuropeanQualifiers | #GroupB #SemiFinal Predictions #PES2020 #eFootballPES2020 #BIHNIR #Football #Soccer #futbol #futebol #Fußball #Fussball https://t.co/vbEt1vD6y9 #StayHome #WithMe #FiqueEmCasa #GAMEON #LetsDoThis
1318360578075709441,@RantsByDesign @b1e56df9ce6549f Bernie knew he was going to get kneecapped by Super Tues;He was in shock they negotiated in bad faith (duh) Then Covid.  Then he said fuck it. I can’t fix. Go along with and show what a fraud it all is. My base will  decide. You can’t convince me he doesn’t know right from wrong
1316101628391428099,This visualization is a fantastic tool! Data not fantastic https://t.co/gwON4nTCxM
1315956148261056512,Fear is their game. https://t.co/bqjQG8OCJP
1320955812144128007,"When New York’s Strand Bookstores asked for help, 25,000 online orders flooded in https://t.co/ZGLWWCyz57"
1319632806138564608,"@andreinawie @FenrirWolf26 NWO?? On line sales will rocket. Being able to go out and look and examine before you buy has gone. Climate change dogma is what is happening here, nothing to do with virus. Work from home, buy from home, don't drive anywhere, don't fly anywhere. Never mind life, STAY AT HOME."
