Tweet ID,Full Text
1282025471450902528,"@ColdSnap77 @CBSNews Masks DO work. N95 or N100 masks are PROVEN to block coronaviruses (SARS, not yet SARS-CoV2...but they are virtually identical). Masks on infected individuals reduce spread of droplets from the wearer. Masks also reduce intake of virus (best is N95/N100)"
1288309469672284161,"Glad that idiot mask shaming bitch is not my mother!  Young mother is absolutely correct, kids under certain age not required to wear masks, https://t.co/zZcbhcIctW"
1289178918633668609,"COVID will be with us for years. There is no eliminating this disease. We will need to make permanent social changes (like wearing masks when oubreaks peak) but otherwise, we have to get back to life. We're waiting for a silver bullet that won't come. https://t.co/a5rdyBVDhY"
1278389178208681984,More reasons to not wear one and show my proud white transgender face https://t.co/hMo6UEMc9w
1279363422711398401,"@helen_a15 @MirandaTHolmes I've just taken my youngest to the station, after an extremely difficult 6 weeks for us we've jumped at the chance for a week away looking at 4 different walls...

On the way social distancing seemed to be a forgotten memory

And several people boarded the train without masks"
1279545993252483072,"Haven't posted an update in a while, I still look the same, only smarter. Don't be selfish, wear a damn mask. https://t.co/uSTWz2Etsv"
1286269910579130368,"@Dj_Maphorisa_ Pori pori pori
#RamaphosaResigns
#COVID19SA
#WearAMask
#TshegofatsoPule"
1278294022411476993,"@BradMossEsq Yeah, I’d be a bit cranky knowing I’m going to be showered with indictments in late January. #WearAMask"
1286328178005413890,"@whosaidwhat0 @MattHancock The government and media have perpetuated a fear culture.
Theres now a fear about being fearful of covid.
Theres virtually no chance of catching it so people need not be fearful.
1.57 people per 100,000.
So there is no need to hide behind a mask making people more fearful."
1281065300130066432,Ten days and counting since I’ve been able to hug my daughter. But I’m also grateful because it could be so much worse. #covidsucks #WearAMask
1279567591988695041,"Take a step back. Take a breath and realize that the challenges in life are part of your life, not your life itself...

#SaturdayMotivation 
#ThinkBIGSundayWithMarsha 
#Wisdom
#Peace
#BeTheChange
#Covid_19 
#StayAtHome  
#WearAMask https://t.co/oPtppjZA3w"
1280410129519738880,"@Trump_tiny_hand @BillyCorben Fuck that. If you're too self-absorbed and proud to wear a mask, then you stay home."
1282134162292514817,"@DJKoessler In my area they ate all wearing Maga hats anyway, go right ahead and wear a mags mask to own me - I appreciate when assholes tell me front the start who they are. Just wear the damn mask."
1286784273207504900,"It's completely annoying to me that people are acting as if the government was just like ""mask bad"" and then ""mask good"". They originally said eh about masks because they were needed for medical professionals. Then they said wear a mask after mask production skyrocketed."
1288185444056719360,"Old boomer Carlsbad lady at my skate shop really tried to get sympathy for having to wear a mask and called Newsom a Nazi. I’m literally wearing this to protect YOU, you moron"
1287125628383145985,"@Matthew_4_Trump Just came from Lowe’s, I did NOT wear a mask as I wandered around the outdoor garden center. No one bothered me, saw 6others &amp; we all smiled &amp; nodded at each other, people w/masks were polite. Great experience, quiet, respectful resistance to a stupid, ineffective mandate"
1289286826209849346,"My friends granddaughter has 101 fever today , she was tested 2 days ago due to a teacher at her daycare having covid . So all those babies were exposed , now they have to trace everyone they have been around for past 2 weeks at least. A 4 year old , and she wears a mask"
1285195706265939968,#COVIDー19 #LeadershipMatters #WearAMask @HHSGov @CDCgov @TeamTrump @WHO https://t.co/jgnuusn3ta
1287532297755848704,"This research shows that it might take a few weeks to see the impact of wearing masks on infection numbers, but when it arrives it makes a massive difference https://t.co/6qdc5APtxq"
1285746942408970241,@rohanrgupta 11.5 lakh m aaj pata chala N-95 mask safe ni jese Anurag ji ne kaha tha koi apda ni jese harshwardhan ji ne kaha tha yeh koi badi baat ni...jese 21 din m corona ki ladai jeet rahe the saheb
1284218017690181632,@philipttirino Stupidity is often a capital offense.  (example)  Not wearing a mask to control the spread of COVID-19 for any weak-kneed reason is akin to diving head first into shallow water. Those who do so die or sadly live to alter the lives of many.
1285430076528447488,"If you need Social Media Design.
Order Here : https://t.co/rwjvVFpZL2 

#coronavirus #Convid19 #virus #Corona #Stay #home #Stay #safe #Masks #Warning #sanitizer #Quarantine #Docto #Flu #Prevention #2019ncov #Infection #Hands #Protection
#Instagram #Facebook #Social #Covid19 #post https://t.co/9BYC7DfKT3"
1289181829916815360,"Since masks protect people around the wearer, not the wearer, sheriffs refusing to wear a mask while working should be financially liable for any COVID cases they cause, and criminally responsible for any resulting injuries or deaths.  https://t.co/XZal584YQp"
1280412024598642688,@NickGriffinBU Same as shopworkers. No distancing and few masks and a dearth of Covid.
1282685008516390913,"@CNBC Yay we flattened the curve...let's go party in our lifted trucks!!! Wooohoo...

Yeah, put on a mask.

We have to wait for the curve to go down to a manageble level, which it won't because you won't wear a mask ...which will prolong this and it is your fault for not wearing a mask"
1288011347406585856,"https://t.co/yM1xRbP1kT
Das Tragen von Behelfs-, N95- und anderen als FFP3:2001 Masken reduziert SARS-CoV-2 nicht.
Wearing makeshift, N95, and other than FFP3:2001 masks does not reduce SARS-CoV-2.
Genesis 32:35
Revenge is mine; I want to retaliate. https://t.co/oxmVh4iBmH https://t.co/aSQcw2pVLF"
1287663137794138117,"Wonder what %age of people in Vietnam wear masks vs BC where our public health officer told public for months that masks don't help the public? 

First local #Covid19 case in nearly 100 days

Zero Covid19 deaths pop. 95 million

We're getting now what 30 a day the past few days? https://t.co/Q9vyyUq7Kd"
1289076768620646400,"@glr4cblaw @DoctorSharonAO @morningmika @realDonaldTrump @JoeNBC @CNN @MSNBC Oh, please... People die every minute of every day. Covid hasn't even yet reached the numbers H1N1 killed. Stop being a stupid little fuckt@rd. Shove your useless mask up your a$$."
