Tweet ID,Full Text
1373392923522445317,# I'm still Confined ## Cenita Libre Rica Rica 😜✌🏻🇺🇸## Exercising Abdominal Homes and Arms ##  Keeping the Tipin ##  I Stay Home ## Those Who Don't Put on Mask That Fuck You  # 🏋🏻‍♂️🏋🏻‍♂️🏋🏻‍♂️💪🏻💪🏻💪🏻😷🖕🏻🤘🏻 https://t.co/0qs9v8MY81
1367264081590161409,"Madness! // The Associated Press: Texas becomes biggest US state to lift COVID-19 mask mandate AP NEWS.
https://t.co/gInkIDtDwp

via @GoogleNews"
1370443653676736517,"@Athena_Alkis @thedukeoriginal Yes this is true regarding migration.
But Germany has a huge corruption scandal with politicians  selling masks during lockdown too."
1372930198123995138,@RandPaul imbecile... this is why we wear masks.  Learn from Fauci.  Variants moron 👇👇👇👇 https://t.co/UqQH7ySmQ1
1372259060549087240,"@GovMurphy Dear gov....see Florida. Open it all up....Florida is open.  No spikes , no panic, wear a mask, don’t wear a mask.  No govt mandates. Can’t wait for you to be voted out in Nov"
1374056530279022597,"Per CDC  ... TX and FL far fewer cases of Covid than NY despite no mask mandate. 
  
Texas, Florida Report Fewer Coronavirus Cases than Blue State New York Despite No Mask Mandates https://t.co/Lb3ymnNT1C"
1370379903619715075,"@KattarCule @FtblAjay @rishwrld He was not wearing mask in an empty stadium with social distancing
I knew Messi fans would cry when shown proof of B/R trolling Ronaldo coz they play victim card too good
Anyone who says B/R is biased towards Ronaldo is a**hole
HTH"
1370699419364904960,"Also calling friends joking lightheartedly as ""shading"", calling their friend as ""h@g"". Girl go touch wear a mask, go outside, touch some grass, I hope you find a friend while at that 🤨"
1371734531410120704,@ThreeKobolds @NBCNews And they won't miss out on being allowed to walk around freely without being forced to wear a mask. It's a win-win for everybody.
1371753969194778624,"@bfgveri In the mill we call it K-Wool, Kao Wool is the actual name, wear gloves and a mask when working with it, if it�s airborne and you breath it in, it�s worse than regular insulation. Will hook into your lungs, it can take a lot of heat though, comes in all sizes and thickness"
1368668282300022790,"Incorrect!  Research and the latest studies a huge benefit from wearing masks!  

Stay safe...Wear a Mask at least until all vaccinations have been given! https://t.co/vFscN4KvuF"
1377104726022447104,"@noamchomskyT Indeed

C'mon - the WHOLE fucking thing is BULLSHIT.

The ""virus"" is no worse than the flu (get some HCQ+Zinc into you).
Masks KILL
Distance kills relationships.
Everything these c***suckers mandate is VERY bad for us.
Take a STAND.

https://t.co/d3lVMcu3af"
1368126332060786696,@deeksj @NickTriggle We all know the covid figures will go up when they go back. The only answer is to vaccinate all school aged children. Trials are going on as we speak. If parents dont like masks or tests what will they say to a child vaccine?
1376526426657103876,"@benign0 ""When I catch a cold"" 

Why does government need to have a lockdown. ask You and my around to force on wearing face mask and shield which doesn't help at all.

""When I catch a cold"""
1376155389314490370,jimin’s lyrics for christmas love i say “you all deserve to be loved” and that reminds me of the person in seoul that always understands me and the person that always reminds army to wear a mask or carry an umbrella and wishes for us to always be happy...an angel 😭😭
1373260647073411072,"@staceykate1973 Yes, my allergies really bother me this time every year, but for some reason they are a lot worse this year. Likely due to the unnecessary lockdown &amp; mask wearing all winter. The masks do nothing for the Chinese Flu, but will help if you are walking around dead grass &amp; leaves."
1371159534308265984,@WHO_Europe Since I know I am the one who is sick I happily wear my mask into chuck's today and they very kindly understood when I reached my limit and was starting to have my panic attacks Luckily I was with a sweet girl in the grocery line God bless
1371384838452822017,"#WearAMask w/@PAL_CAB
Spokesman @ibrahimmilhim

@DrShtayyeh @palestine_moh
@Palinnovation @mohenglish3
@leman_PalOnline @Palestine_UN
@MohamdNashwan @drmnouh @WHOoPt @UNICEFpalestine 
@PalestinePMO @lailaodeh4 @yara_lb @LTinRamallah @FarahAlbarqawi @lina_qishawi 
@BiesanAK @WHO https://t.co/foNXj1mvKk"
1369861645170864128,Was in the elevator after dad's doctor's visit and clearly smelled perfume. If I smell perfume through the mask then it doesnt keep covid out
1373495137377136647,"@Chayes1025 @hector_kristen @daivdcook @ksorbs Exactly. They act like wearing a mask is a torturous imposition that a cruel totalitarian regime is demanding of an oppressed population, and not a negligible inconvenience that dedicated medical professionals have asked us to wear in a spirit of cooperation to help everyone."
1369591366758453250,The role COVID pandemic plays on housing market prices in Northwest Florida - WEAR #homes #house #housing https://t.co/ZltvqMJ6ih
1371520505967210497,"@TREV808388 So the number of deaths that had been reported 3/4 of the way through 2020 was lower than the deaths in 2015? Can you not see the problem with that? 
Swedes did mask and lock down but they did worse than their neighbors who locked down tighter. 
https://t.co/WMQhXEgf4r"
1369623599309410308,"Make habit of wearing face masks &amp; sanitizing your hands while travelling or commuting in trains.

It not only saves you from #Covid19 but also protects others. 

#RailParivar #Unite2FightCorona https://t.co/PaZEx8SnGT"
1368066358102097924,@sixofkrows bro every time i go out with my dad he doesn’t wear a mask but i do it’s so awkward
1372428567016005632,"#Pienaarspoort
Train to Pretoria now passing Denneboom Station 
Next stopping station is Silverton 
#FlattenTheCurve 
#WearAMask"
1374132367313432578,"I don’t know why, but every time I wear a green surgical mask, I expect it to smell like mint"
1370382220377083908,"@SenTedCruz Did you see the $130B in the relief package aimed solely at GETTING KIDS BACK IN SCHOOL that you voted against? Democrats want this over with, are working to end it by not claiming masks don't work, COVID is contained, will disappear. Biden will make sure kids are back in school. https://t.co/WRnCjoOj7M"
1366524818917580803,"One thing that I stress to all Covid-denialists is that the ONE THING first responders and public health officials were concerned about was pandemics. However, despite this, no one in the west bothered to study whether masks were effective, given that their use was common in Asia"
