Tweet ID,Full Text
1386098101941833736,"@HamidMirPAK اگر تعلیمی ادارے بند نہ ہوۓ تو اللّه نہ کرے ہمارے بچوں کا بھی یہی حال ہو ۔😪 اگر خود سے پیار ہے تو ماسک کا استعمال کریں اور اپنے بچوں کو بھی تلقین کریں ۔ 
#NCOC  کو چاہے کہ ملک میں موجود تمام تعلیمی اداروں کو  بند کر دیا جائے ۔ 
#NCOC #COVID19 #savevtustudents #PakistanMoving"
1386123808109699075,Bitch I’m on a 5 star island in a pandemic🤣
1377762838681292800,Dear #CDC Your continued acceptance of #PROP allowing them to influence #CDC policy is unconscionable and dangerous.  Millions of Chronic Pain Illness Patients are suffering from your incompetence and lack of understanding of #CPP pain relief . https://t.co/wifG2QTsA8
1379115425271840769,"@AlexHawkeMP Pandemic recovery is guarantied with the help of skilled migrants!
#Offshores_Dreams_Matter 
@ScottMorrisonMP"
1388067725042405378,"@stewyalex5 @JuliaHB1 Lockdowns destroy lives and livelihoods. Estimated equivalent of 560,000 lifetimes will be lost by locking down, worse than the virus (av age of mortality - 82). See https://t.co/3YSRt1Pcf9"
1387511413145407488,@WHO @NigeriaGov @WHOAFRO @WHONigeria @POTUS ২০ দলীয় ঐক্য জোট ও কাগজে আছে বাস্তবে নেই। কাজেই সেই ২০ দলীয় জোট ও ভেঙে দিয়ে মানুষের মনে যাহাতে প্রত্যাশা জাগে সেই ধরনের নতুন একটা ঐক্য জোট গঠন করাই উত্তম হবে। তবে ঐক্যের খেত্রে একটা বিশেষ বিষয়ের উপর জোর দিতে হইবে যে যুগপৎ আনদোলনের সুযোগ রাখতে হইবে।
1385254521450876935,"@UppclChairman 
आपसे निवेदन है कि covid को मद्देनजर रखते हुए uppcl और uprvvnl के upcoming भर्तीयो के exam को तुरंत प्रभाव से पोस्टपोंड किये जावे।"
1377579323109093378,"Sono veramente schifata da tutti e tre. Schifata. La gente qui muore e loro fanno festini. E PAULO IL COVID L'HA PURE GIÀ PRESO E ANCHE MALE, SA COSA VUOL DIRE. NO VABBE NON POSSO FARCELA"
1385327275005071362,@zackisland @hmeisler @TheStalwart The CDC says it's fine JFC
1378875111000973315,Rikard family: wife and mom on vent with COVID-19 https://t.co/PYrF2yj0yg
1381762396180611074,"That would be cynical, no? #freespeech @fordnation https://t.co/yOhZU6c8RY"
1378861553143848961,@OleGelo5 @thomaskaine5 The one that made a big deal about opening up all the churches in a pandemic last year!
1378258640675729409,They will need more than legal advice when this unravels https://t.co/omMHLUFQUY
1378216108268863490,"#AlbertoFernandez dio positivo al #COVID19. 

(Contestar, #RT y ❤)"
1381243873465401361,"Covid-19 dans les eaux usées : ""On observe une diminution"" en Île-de-France ""depuis la semaine du 22 mars"", selon le réseau Obépine https://t.co/A1uBYzlOCy via @franceinfo"
1377992736180146178,6 Questions to Ask Yourself Daily During Lockdown https://t.co/B4quEBPMQt via @YouTube #ontariolockdown
1380033033785507845,"#7Abr |🇻🇪📢¡PRIMERA ET DEL DÍA! ▶️

#PrevenciónEnFamilia
Todo esfuerzo por la prevención de la Covid-19, salva millones de vidas. Cumplamos en familia con las medidas de bioseguridad. No te descuides.
Sabemos cómo hacerlo.
¡Cuidémonos!"
1377754882363383813,"Today, I learned that although #Costco requires a mask/face shield to enter warehouse, employees CANNOT - under any circumstance &amp; at ALL locations - simply ask a customer to leave the warehouse if customer removes their mask in-store &amp; refuses to put it back on. #COVID19 #Masks"
1384158375647223821,"@narendramodi Decision is good , but their is a 10 days for 1/5, till time so many of that age group might b covid +

According to situation , immidiate effect is one and better option

Pl look and possible from tomorrpw is good

Kal kare so aj , aj kare so ab

Thank you"
1380091275542691841,"Asia Markets: Asian stocks rise, but Nikkei softer as Japan’s COVID-19 cases climb https://t.co/pJsCxHj6A7 https://t.co/Sje6TTNU7H"
1379778583430893570,"Estoy frito, creo que tengo covid."
1378076571643351040,@jackoturner Glad you recovered from covid! I too had it and it was a long recovery! Every day we get stronger! Can’t wait to see the new movie!
1385963461960687619,"OBRA DOS ADEPTOS DA SEITA DO LOCKDOWN 

-STF
-GOVERNADORES 
-PREFEITOS 

Lojistas expõem crise do setor e se queixam de acordos com shoppings.

 13,2 mil estabelecimentos nos centros comerciais estão fechados e 140 mil pessoas foram demitidas https://t.co/xTNrK1soOj"
1380184115035660290,"#TodosSomosUno 🙋‍♀️🙋🙋‍♂️

🔴 Bienestar ante #COVID19 🦠 debe equilibrar salud laboral y socioemocional: Prof Xicoténcatl de la Cruz García 🔴 Demandas planteadas a @GobDeCoahuila por #Sección38 ✔️ tienen aval del Mtro Alfonso Cepeda Salas #SNTE 📚

Nota 👉 https://t.co/MPz09IMV99 https://t.co/KWhMSnxQbI"
1379279383790190592,"My oldest is now in her 13th month of chronic fatigue. What will another dose of virus do to her? I'm not going to find out. My youngest will stay home from school. I'm masking on my outdoor runs, will not do ANYTHING away from the home that I can avoid. /end"
1386217276412596226,Indian govt asked Twitter to remove over 50 pandemic-related tweets | HT Tech https://t.co/wAwQKeuf8a
1380232959752474624,Uno de cada cuatro adultos en Estados Unidos ya fue inmunizado contra el coronavirus - Infobae https://t.co/praB62HdzD
1381037578468483079,Fuck covid...I can’t go to my boyfriend’s games💔 I miss watching him play🥺
