Tweet ID,Full Text
1346484634973040642,@MikeyCobban The amount of people who never wore masks  in centers before lockdown was unbelievable if I can wear it 7/8 hours in work they can fit two hours shopping
1354778630614880258,"Don't use heat on your hair through lock-down
WASH IT LESS OFTEN
Use a mask once a week
THIS WILL ENHANCE THE CONDITION OF YOUR HAIR
#johncarne #experienceguildford #surrey #Guildford #loveguildford #surreymums #surreylife #shinyhair #lockdownlife https://t.co/ASBEvsKRBA"
1353830957246111744,Can we take the fucking masks off now too? https://t.co/5xWdoorhZa
1346603027818446848,"Please do all that you can to prevent this sorrow and misery: stay home if possible, mask up and social distance if you can't. 80 people in Pima County alone have died in the last 5 days. https://t.co/hSH2Uqz5u3"
1355160869760602115,Wear 4 MASKS! 🤦‍♀️ Lockdown News ROUNDUP Hugo Talks #lockdown https://t.co/pjSEh7gNhs via @YouTube
1355548131258208258,"Aww man, that’s gross. 🤮 

#WearAMask #WearADamnMask https://t.co/JFwlzVPHJc"
1347305173467738119,"This is not about Trump nor COVID-19, it’s about communism, gov shutting down stores, all businesses to keep you home under the pretense of caring about our health. We know it’s a lie.All we need to do is wear masks to avoid catching and giving the virus.More people die of flu’s."
1353537206028300289,"This is a golden opportunity for Lopez to correct the course, come clean and advocate for mandatory mask usage, enforce an actual lockdown and push for government economic support. Show a little humility and contrition for once. https://t.co/7SQuuEOR4i"
1352244849295167490,"My mask saves lives.

Stay home and wash your hands.

Close your business.

Avoid medical treatment &amp; elective surgeries.

@GovMurphy is a criminal who killed people to get Trump out of office.  Used false data.

@NJGOP is complicit. https://t.co/kLsDHkf2wq"
1344913757257019392,#WearAMask https://t.co/qLipPu858S
1345886254492229632,"Favorite Star Trek Doctor? Culber (@wcruz73)? Pulaski? Bashir? Crusher? Flox? EMH on #Voyager (@RobertPicardo)?, McCoy 1 or 2? RT your fav. #SundayVibes #HappyNewYear #WearAMask #Donithius #SwiftLang

https://t.co/it5FSAxLqW"
1354018076304564229,"Realistic Conflict Theory as it ties in to the mask wearing debate

https://t.co/tRfxmLMR2U"
1349001970510688266,#WearAMask #StayHome https://t.co/oMFXXVxV8O
1355304837450260480,"Excellent, concise information about which masks you should be wearing from @j_g_allen https://t.co/LFnZa3Axup"
1352511503430127617,"Στη Wear a Mask σχεδιάζουμε και κατασκευάζουμε για εσάς 100% ελληνικές βαμβακέρες επαναχρησιμοποιούμενες μάσκες προστασίας και θήκες μεταφοράς ενάντια στις ρυπογόνες ουσίες της ατμόσφαιρας και τα αεροσταγονίδια τρίτων, υποαλλεργικές και φιλικές προς το περιβάλλον. https://t.co/O75v9qnF1C"
1347747996319035392,@HLDMedia ok harry but still mad at u wear a mask damn
1354963483616534540,"@Jim_Jordan 0 
I wear a face shield only when I have to.  I only go to the grocery store and Dr appts.  Calif is still mostly locked down.  👎😠
Please stop this covid madness."
1346425943909429248,@drdavidsamadi Wear a mask at a restaurant but then take it off at your table
1354392249505726465,"@RichRedVoices @chriswalton80 @Blipdriver @TheThias_ @kemz_1 That video is mind boggling. Vitamins to treat covid and concurrent bacterial pneumonia? And he's prancing about without a mask cos he's ""exempt"". It's such a disgrace. I'm surprised he didn't launch into a tirade about 5G. The moron."
1354561621872369664,"@alaskalandmine tell Reinbold to wear a mask (not because of covid, so no one has to look at her wretched face)"
1351380238845018114,"@AlexBerenson Why is it the dumb ones are always the ugly ones? Alex, please wear a mask! Cover that UGLY mug. You can’t fix stupid. It’s not your fault. Thanks for the laugh. This poor guy. Poor thing"
1353191651032911872,"@DachshundSaidSo @HHSGov Masks give us a sense of safety and then we don't seek the truth. The lie eats up the truth. The MATH+ protocol &amp; other successful treatments-not funded, the aged- not transferred to medically staffed hotels, sewage- not treated. Masks confirm lockdown &amp; lockdown kills millions."
1354776818218397696,while I was on lunch we had our first (to my knowledge) person who refused to wear a mask and got angry about it and you know what I'm glad I wasn't here I do not like shouting especially from men
1351086350104223747,"prediction beyond that that cause I know covid will always be with us for the foreseeable future, most likely forever. 

It’s also hard to see public health authorities coming out and saying masks are no longer needed. They’re too politically useful."
1351318924244226049,"Once you get the vaccine, do you still wear a mask for others peace of mind???"
1353018483244740610,"@RexMurphy47 Highly respect you. But, ALL #CovidVaccines ⬆️ risk than benefit.

#CovidVaccinesideeffects: 66 Deaths, 🧠 bleeds, strokes, Bell's palsy (hence #WearAMask )

3,150 unable to work / perform activities of daily living (in Dec alone).

#Biden &amp; #Liberals are bent on destroying us. https://t.co/YpTa2vbr0v"
1355654724171796481,@Anthony23Bryant @neiljohnson1974 I don’t agree with the cycling to work but if it’s difficult to keep your distance without wearing a mask then Tony I think they should not be working but it is my opinion and I know everyone has their own I just hope this lockdown actually works t hi s time 🤞
1345535235685957632,I will stay inside my room and even wear a mask indoors if there’s a chance at going to a festival and sipping an $18 beer 😭 https://t.co/bd9GQI7Bvi
1348382939118264321,"@OGanea2 Also the main emergency is that they want to destroy our Rights. They know they have no right to tell us to wear a mask and if we agree, we are giving up our Human Rights. Give them an inch, they take a mile and destroy all Rights. Stand now before it’s too late."
1345121308535754752,"@anukasan1977 @paulkrugman We wouldn't have had to lock down for so long if the govt had pushed mitigation strategies instead of making masks a culture-war issue, and there would have been less despair had the govt helped people as they did in other countries.

No answers, just accusations. We're done."
1345483130740858880,"@0Space0Monkey0 @_Bernard71 @pammied43 @helen07954551 Just wear a mask you bloody loon. It's really not a big infringement on anyone's rights.

I'm still waiting for your reasoned crit appraisals. I mostly just come here for anti-Brexit morale.

Glad that's working out so for us. 

The EU aren't Nazis or space lizards either, right?"
1353555321663311872,@AbraarKaran @IDDocJen @AaronRichterman @EricMeyerowitz @MonicaGandhi9 @linseymarr How long can you use KF94? They are disposable masks. Can you wear them several days if use them just an hour a day? Electrostatic charge of mask makes them esp effective. Can you “recharge” them? I’d like CDC to clarify.
1351351545431007237,"@TheRealFrancisX @wbz @LocalPoliticsis So, according to a Cleveland Clinic Doc on front lines fighting coronavirus &amp; caring for patients - COVID19 death rate is approximately *16x HIGHER* than seasonal flu - and that is with mask wearing and social distancing.

No joke. WAY more dangerous than flu."
1352902303389528065,خطر #كوفيد_19 لم ينته.. لحمايتكم وحماية مجتمعكم وللمساهمة في الحد من انتشار فيروس كورونا المستجد، حافظوا على ارتداء الكمامة بشكل صحيح مع غسل يديكم بمطهر كحولي أو بالماء والصابون بإستمرار، وترك مسافة تباعد كافية. #البس_كمامة #WearAMask
1354587215460970497,@GovParsonMO YOU don’t wear a mask. How do you expect others to believe in this “balanced approach?” You don’t follow science. Someone in MO needs to learn how. The state of MO is completely misinterpreting the CDC’s guidelines. I’ve had numerous conversations with the state and stl county...
1346816612930883585,Stay at home. If you can’t wear a mask. Pay them. https://t.co/oMqL4xicKp
1353091898198650882,UC San Diego developing face mask sensor that detects COVID-19 - Los Angeles Times https://t.co/UYFaaQjJmE https://t.co/Rh1mht7q7J
1355165346362175492,"@govkristinoem @SDDOH Please (WAKE UP) The Pandemic is a LIE, including the Tests &amp; Numbers..!

ANYONE who pushes the Planned ScamDemic by wearing a cloth mask or pushes the experimental vaccine is guilty of crimes against humanity..!

https://t.co/QDlgMZahKZ"
1345952678619217922,"From 3/1, all Members who visit our Narellan, Sydney or Wollongong Branches are required to wear a face mask in order to prevent the spread of COVID-19. The safety and well-being of our Members and staff is our priority at this time &amp; we thank you for your patience and support. https://t.co/XROWiUgaQ6"
1346387992332521472,If MF DOOM died due complications of Covid-19 it’s gonna be even more heartbreaking and tragic because he wore a mask for 20 years and mfs can’t even where them to the store 🤦‍♂️
1354856386413404163,"COVID-19: Repealing mask mandate puts $49M federal funds in jeopardy

Over 3 dozen orgs representing hospitals, public health orgs, doctors, EMTs, nurses, churches, teachers, &amp; pharmacists urged Legislature to reconsider vote

No group registered support https://t.co/2ipu7Yg6kC"
1353143879143477248,"@arielweitzman It's not going to end, it will always be around. Just like the flu, just like tonsillitis and just like a cold. There are Flu vaccines but yet the flu still lingers around (except this past year). I wear my mask like I'm asked to but the Vaccine doesn't stop me from getting Covid"
1346926729605091333,"Hacer el trend HARRY WEAR A MASK esta bien, pero nadie esta hablando enserio de eso.
Usar una bandana no lo va a proteger del virus, además en muchas fotos se le ve a él y a Olivia quitandosela (no se si se han hecho el test de covid pero asi lo hayan hecho ESTA MAL)"
1348319282266923013,@RepAndyBiggsAZ @realDonaldTrump @RepAndyBiggsAZ and @mtgreenee refused COVID-19 masks when offered them by a democrat in the close isolation of a room during the domestic terrorism initiated by @POTUS. It's now reported that a Rep in that room has COVID-19.
1350357770122518532,One Mask Is Good. Would Two Be Better? https://t.co/mxUqhXOzqH
1344846041284288513,"#Coronaviruspakistan #lastdayof2020 #coronavirus #outofcontrol 
#WearAMask https://t.co/Dd1229dPzx"
1345753407680880640,@Sarah51618401 @wzzm13 You should. After everything that is going on in our country! Almost 4000 people a day are dying everyday. Why don't you take a stroll down to your local hospitals covid ward and of course don't wear a mask. See ya!!! Either you are a idiot Trump voter or your IQ is below 80!
1347315895585173504,"1. We MUST continue to wear a mask, socially distance, and wash our hands as the available vaccines offer protection on an individual level, but scientists do not know if they stop people from carrying and spreading the virus to others. We shall await what science tells us."
1351331733791072259,This is why I quit before the holidays (different store). We had anti mask protestors and the store didn’t know how to effectively deal with them. They cared more about service lots of people for the holidays than workers well being. https://t.co/wv0YLzW35i
1347169741757173761,Democrats are being deliberately distracted from their main task of getting covid under control. I remain skeptical that they will make the tough choices required to do so even under Biden Harris from what I have seen from Democratic governors. A mask mandate won't be enough.
1352596503928446988,"@opuriche_chukwu No it's not. He told people to drink bleach, he failed to get the pandemic under control, he told people to not wear masks that the pandemic was a hoax, he held rallies with large numbers of people not wearing masks. HydroxyChlorquine or not, he's extremely culpable."
1348011593267892230,"I’m so tired of ppl judging others for traveling with a pandemic. In the kindest way possible, wear your mask &amp; mind your fucking business."
1351198818029723663,@AshaNegi7 M ek student hu m khna  chahta hu corona se relation m ki sb apni care kre or mask jrur lagaye or hand sanitizer ka use kre jyada se jyada thank you friends
1348793376066441217,@Lindalou0207 @BelTel @sainsburys UK and Europe govts may derogate from the Human Rights Act for various lawful reasons - public health emergency is one of them. This has been part of the European Convention for yrs. I have asthma but I'll use my inhaler &amp; wear a mask as its not about me; its about everyone else.
1346262433636044800,@nothing4realk @yashar Wearing a mask is patriotic.  https://t.co/UrnvQuARDd
1346878680975306752,look i love harry with everything i have in me but wtf wear a proper mask https://t.co/dSeXbS8Hjw
1345241825393561602,"🕹สถานการณ์ประเทศไทย 
วันที่  2 มกราคม 2564 เวลา 11:30 น. 
รายละเอียดผู้ป่วยรายใหม่เพิ่ม 216  ราย 

อย่าลืมสวมหน้ากาก รักษาระยะห่าง หมั่นล้างมือนะคะ 
Wear mask, hand washing, keep physical distancing 
#สถานการณ์โควิด19
#กรมควบคุมโรค #COVID19 
#กระทรวงสาธารณสุข
#ไทยรู้สู้โควิด https://t.co/Wkw7fqWoXU"
1345819322741096455,"Why do people like germ spreading so much? Even before C-19? Illness doesn't matter.""I don't want to wear a mask or try to be clean!"" 

That's like someone going into their home, coughing and sneezing over everything. They wouldn't like that, so why are they like this?"
1347344412544667649,@realDonaldTrump Weren’t you the cause of the pandemic being this long? You didn’t say shit about wearing masks till like September. Murderer
1352393288918196224,@umozam I will continue to wear a mask as I have been since the start and will continue to the end
1351454974627115010,"@MHornet3 Keeping Americans safe &amp; clean is our highest priority, because Health is Wealth. And a nation full of healthy citizens is a wealthy nation. Our priorities are sorted, what about you? 

Order your #SafetyStartKit Online https://t.co/cGqPeBwIHr

#StayCleanStaySafe #WearAMask https://t.co/JWKyVFvfcQ"
1348183621530652672,#LOVEMORE #TwilightZone #2021WatchList #ImpeachTrump #IMPOTUS #BREAKING #GOPComplicitTraitors #hate #25thAmendment #bussitchallange #ReliefNow #WearAMask
1353377356245655552,"@ImJohnEli I would have no problem with them being mandatory for food workers.

If they can wear a hair net to keep hair out of my food, a mask to keep germs out seems reasonable."
1350347949998563328,Trump supports DONT wear mask . So this will never end💯😳 https://t.co/MQhD3OLX8Q
1354460904578969600,"@TweetrDon45th That makes sense why he has to wear a mask,  it's just they had to bring everyone else in on it so no one is suspicious 😏"
1348442098924724224,"Biden will share one important trait with Trump tomorrow. He will be immune to the virus.

Because Joe was smart, choosing to wear a mask and social distance, he didn't need aborted fetus material to save his life.

#BeLikeJoe https://t.co/Ujatvux2ty"
1354384089185443842,"The Duppy Dan #illustrated #facemask is available from the Scouse-Scot #redbubble shop. All profits go to NHS Charities Together Appeal.

BUY &gt; https://t.co/f6GI0SDmyf

#horror #scary #creepy #halloween #spooky #macabre #WearAMask #illustration https://t.co/6L55ckNZlZ"
1344873069429592064,Happy New Year from the 🍩 fam. Stay safe and wear a mask and please wash ur 🙌🏾
1345360695962034178,"children might not become ill with covid but they are the carriers, opening primary schools with NO social distancing or protection like masks or visors is just putting the rates up higher, spreading to staff and their families and children and their families:/"
1345584088820764673,"@WhiteHouse @SenDanSullivan @PattyMurray #EricSwalwell #danscavino #JAN6 @jaketapper @SenSanders @POTUS @VP 
POTUS ignored all science warnings and looked into the sun during 2017 eclipse. Covid-19/scientists said wear a mask, nasty germs, the Donald ignored. WHY listen to Trump? https://t.co/kIsZSpldBj"
1349038779617701896,"Looking for a way to give back to the community this #MLK day? Look no further! The Frankford community is coming together for a neighborhood clean up. Bring your own broom, wear a mask and bundle up! #frankfordhs #phillyschools #frankford https://t.co/GMOARRWTdf"
1348270436484853762,"@charlesr1971 @Stat_O_Guy Have u seen these papers?
👇
https://t.co/LtCcD6bfkY

To date there is no report of any randomised controlled experiment on masks showing their ""goodness""

Another article u might want to read
👇
https://t.co/aLOWvDd7cD

But, relax. See the definition of covid death on NHS site."
1355081589777027077,"@TorontoStar None is best, it’s a lucky charm. Mob popularity but is still a scientific illiteracy. ➡️ MASKS DON’T WORK:
https://t.co/mNSX9ANT73"
1347316334191849472,@MichaelRapaport #Trump should also be held accountable for all these COVID deaths telling everyone in the beginning  that it was a democratic hoax and would just vanish then telling people they didn’t have to wear mask at his rallies #StupidTrump
1345524566685323264,Why do some people feel like they don’t have to wear a mask? You think you’re privileged or what?
1354153544694292481,@cnnbrk Dr Fauci is sociopath. The states with mask laws have worse outbreak numbers than those with. Sheep will be sheep 🐑
1346519358760218626,Here's why you’ll need to wear a mask after getting the COVID-19 vaccine https://t.co/0PG8Skz07r
1347359228978085890,This girl really pulled down her mask to kiss her man at a COVID testing site
1347167992845623296,"While we were all in lockdown they should’ve sent masks to every doorstep, checks in every bank account, set up provisions for people to get vaccinated and sprayed the streets. Not even to mention contract tracing and travel restrictions. I’m amazed at the level of incompetence"
1350453027958878213,"@reopenpa @VickiOchocki @GovernorTomWolf You're cherry-picking an example that was used by Iowa (which is just a beacon for containing COVID) so you can push your bs agenda that masks don't work. Your selfishness makes you an idiot. If the measly task of wearing a mask is too much for you, I pity you and those around u"
1354248664563245056,@RepLisaMcClain @GOPLeader Thankful masks are now required on all federal properties. What have you done to help Michigan recover from this pandemic?
1347649564728152064,"When we talk about empathy for Trumpers, we do not mean forgiving or excusing them, we mean still having the basic human decency when they’re ill in a couple weeks to, rather than making it worse, still wear masks and social distance for the greater good. That’s it. https://t.co/dwttlWQ7PU"
1352764040767016965,"As it should’ve been for the past 9 months... wear a mask, especially in closed spaces! People getting vaccinated doesn’t mean we should stop wearing masks. Good work, President Biden. https://t.co/OyhGP1nhM1"
1353529449719984128,Well your mask mandate is unconstitutional and @RonDeSantisFL needs to squash these libtards who are enforcing this!! https://t.co/I034gVoMPt
1354250095252951041,@KimHoppes How about the “fact” that covid cases have dropped a whopping 33% “since Biden took office” and then we get notifications that “1-3rd graders will now be required to wear masks &amp; K is “strongly encouraged” per the CDC...... WTF... seriously? OVERIT!!!
1354483825154297863,"As for Gym Jordan trying to plant a little more BS about masks. Flat out saying our press Secretary doesn’t wear a mask like she is suppose to. 

TODAY 
Breaking News for Gym Jordan: See @Jim_Jordan JEN PSAKI IS WEARING A MASK! SHE ALWAYS WEARS A MASK! TAKE A DAMN SEAT NOW."
1353018498981785601,"@OlivrrStray @kylenabecker Dr. Fauci, the Surgeon General, and all the other experts initially said Don’t Wear A Mask."
1346131017283866624,"""IF""
Lockdowns worked
Masks worked
Social Distancing worked

The numbers wouldn't be spiking to all time highs."
1347914502252191744,I know some people can’t wear masks etc but a. it’s the one who can but won’t (ie the majority of non-mask wearers) that harm them b. if you’re a risk to others you should get someone to do your shopping and c. There’s no excuse for not social distancing/ having no manners
1350465824453251076,@garethicke If only we’d known masks and social distancing completely eradicated flu we’d of done it years ago 🤦🏼‍♂️
1351826572395728903,"Isi mobil saya  : hazmat, N95, faceshield, google, surg mask sebox, apron, sarung tangan... and many more APD 

Mungkin nakes lain juga demikian 😐"
1355283303092297729,"@ben_hr I was thinking about this the other day at Gosford station. I automatically peeled my mask off as soon as I got off the train, then read the fine print on a sign saying you have to wear them throughout the station! Whoops."
1350032233017565184,"Covid-19 is still around 🤔, wear your nose mask 😷 and practice all the protocols please🎗️ ❤️"
1352144410436370433,"#Leralla 
Train to Elandsfontein passed Kempton Park 
Next stopping station is Rhodesfield 
#WearAMask 
#FlattenTheCurve"
1354861486456401922,"This event is NOT mandatory but just a safe and fun way to raise money, so please remember to wear your mask! #segreekweek21"
1354009219301847040,"@jobullock09 @Rklawton @hormone_doc Jo, that’s bollocks. Wear a fucking mask."
1345097959436922887,@markpoloncarz @CDCgov Per CDC cloth masks make you sicker https://t.co/vnEV2okAaT
1345102290001260545,"@Sarah4Justice Probably none. Funny nurses, doctors, respiratory therapist, social workers, patient care techs, etc...aren’t dying off by going to work. Wear a mask, wash your hands."
1354111488517091334,@_benjvmins_ Refusing to wear a mask smh
1350549230176317441,"Pandemic life is a bit like the ALIEN franchise: everyone wandering around outside the ship without face coverings, ignoring social distancing in the vicinity of infected colleagues, letting pathogens infilrate their orifices and cavalierly ignoring quarantine rules."
1350972739969028097,"@jwhite_0202 @BreanaJanel @StewartWilson6 @JoeBiden I don't believe the regular news and feel sometimes they spin it to make it look worse then it actually is but one still needs to take care of themselves, wear a mask, not hang out in crowds, etc. California cases is off the charts. 2/2"
1352147878605586432,@dcuddz Perfect for a time like this...but are the same people who are telling us to wear a mask and stay indoors telling us to take these !? 🙃 I’ll never understand
1346616229658767366,"@CNN We know asymptomatic people can not transmit covid, another reason not to wear masks.  

However not appropriate for Democratic Congresswoman Moore who tested positive for covid to appear just so she can vote for Pelosi.
https://t.co/yItkQxclnz"
1348166175272812544,"📌  🇺🇸 reported more #COVID19 cases &amp; deaths last week than any previous during the pandemic.

📌 And &gt; 4,080 deaths on Thursday 

📌 In LA county 1 person is dying every 8 minutes.

Do your part &amp; Stop The Spread!

Wear a Mask &amp; #StayHome

#DemVoice1
https://t.co/k7u9DCDFNY"
1350532672448294913,@GarySlegg @Ussignur_ @MichaelYeadon3 Infection spreads via aerosols. Typically 2-5 microns and therefore not filtered via masks  (most air leaves masks via channels around the face and is not filteres at all). One such aerosol can contain many infectious doses. That is why masks dont work. N95 nor surgical.
1346878689078898694,"Holy shit! 
#COVID19 #StaySafe #WearAMask https://t.co/DaANV8jpEX"
1347331649898504194,Stivers has refused to wear a mask for no reason other than a Democrat said it was a good idea.  These people are a farce. https://t.co/DxnIjNI0QZ
1345767295373684737,@BusiswaGibson I wear my mask cause I pay attention to science and listen to qualified health professionals who have provided proof that masks limit spread and exposure. I dont understand the problem with putting on a mask😷😷
1354137946035642369,"@freethinkCDN @ClarkeMicah @McDuff73 @DavidKnopfler I think that pre-symptomatic spread is an issue, &amp; would be more of one without physical distancing/crowd control, etc. I think masks are becoming irrelevant now. The outbreak is too large for mask wearing to make much of difference."
1349882845007929345,"@jeff_regan10 @BurtTalksSports Bill Burt, I think, will be writing about indoor high school sports, that are currently in season.  Very tough for parents not to be able to attend even when masks and social distancing is very possible.   Very impactful experience for kids and parents.  IMO"
1352738124103786496,@MacFarlaneNews Funny she thinks a gun will protect her from some invisible enemy yet a mask won’t protect her from Covid. Not the sharpest knife.
1354752195783225346,@JHernandezU23 @Univision23 @eileencardet @KarenCintronTV @ClaudiAF_OnAir @JavierSerrano Buen día @eileencardet @JHernandezU23 y todo el Team #AlAmanecer @Univision23 Feliz Jueves. ¡Buena suerte hoy! ¡Cuídense! 😷 😷#StayHome    #WearAMask #UseMascara  #Vacunas 💉💉#ElonMusk #Túneles
1346042308660252673,"@UncleJunior66 @LordAfroman @piersmorgan There is also no firm conclusion that you can't spread COVID whilst asymptomatic too. There is no such thing as a ""weakened form"". Also wearing a mask does lessen the viral load on the receiver. So wearing a mask actually fits your view that a lower viral load is a good thing."
1351111757247508481,"@FIEFA22_ @SaucySlimbaugh @ScottPresler @JoeBiden Most masks are porous surfaces and modestly prevent people from spreading it.  A lot of it comes out the seams. That's why glasses fog when people wear them. People are probably leaving vapor behind them everywhere. Your mask will just hold that vapor in place, until you inhale."
1351628734969884673,"""A 'false sense of inefficacy,' which can lead us to think that our efforts will be so puny that we're better off doing nothing.""

Wear a mask, social distance, shop local, help your neighbor.  Also don't be a dick.

https://t.co/qKRIWw9hwT"
1352970863478517763,"OMG, #Republicans @GOP are STILL intent on making the pandemic a political vs health issue. They're going to court to avoid wearing masks in places like public transportation - buses, trains, planes. Just as new variant of COVID is sweeping across the country. Some badge of honor"
1348459378379280387,"@Sifill_LDF Hell,  tell us something we didn't see soo many of those Domestic Terrorists were not wearing masks not to even mention Social Distancing.  Get the Dan shots ready."
1351207287185145861,"400k deaths to this virus and people will still cry over a mask.

if u cannot wear a piece of fabric to protect your neighbor, never lecture me on God and pretend you genuinely care"
1350638620248571911,"@icymi1900 @ani_daly @CDCgov There has only been 1 study with randomized control and it found that masks didn't do anything. North Dakota had a mandate, South Dakota didnt, virtually the same results. Masks don't help. Wash your hands, don't cough on people, stay home if your sick. https://t.co/ElLnmtxDXt"
1350931319983919110,"Masks should be the norm even once we get a handle on COVID. 

The same reason you cover your mouth when you sneeze - masks help stop the spread of all germs by keeping them contained when you might be sick. https://t.co/TYkKzsh85S"
1346028713792724992,"#lockdown  Surely to cheer us all up even that miserable cunt @Keir_Starmer  #slipknot  can tour the UK, they are scrupulous pioneers of da mask ting after all #COVID19  #WearAMask #Iowa🙄🖕😁"
1346907193564651535,@Yamijaze @Fergiejenks @disclosetv Last I checked anyone could buy one. If you wanted to infiltrate a group and make it look bad for them would you try to blend in or wear all black with a face mask?🙄
1347414177678299136,"Thoughts and prayers to the 4,110 Americans that died today due to Covid. The highest death count in a day yet. 

Social distance. Mask up. Wash your hands."
1349791319380602888,This is blasé but it’s fucking awful. Wear a MASK.
1352696962617753600,"The weekend is here! I'm so excited to stay inside because I'm scared of getting COVID again...

I'm fucking sick of this #WearAMask"
1355361413108260865,"I tried to do some really slow, stretch based yoga and had to stop due to shaking + being unable to breathe. The aftermath of covid fucking sucks, wear your mask(s) and stop doing stupid shit so we can get rid of this awful illness. No one deserves this."
1350934622834728961,@JenLuvsReviews It’s a mask it’s not a  medieval torture device! I am so sick of these people seriously just wear the mask!
1352815442860134400,"Alabama extends mask mandate amid high COVID-19 cases and hospitalizations. The state had its deadliest week yet during the pandemic. @CheriCanon
https://t.co/7uatPFd6aZ"
1352006171628953602,"#PóngaseLaMascarilla que cubra su nariz y boca cuando salga. Al usar mascarilla, ayuda a protegerse a sí mismo y a los demás. Manténgase seguro: lave sus manos, mantenga una distancia de 6 pies, y use mascarilla. Más: https://t.co/79JVnar48m.
#COVID19 #wearamask #staysafe https://t.co/2CuM8K82HY"
1352280541631033355,@hrkbenowen Where’s his mask? Thought you have to wear a mask when you Uber about!? 😂😂😂. Just kidding.
1351306880841363462,@gyaigyimii @NAkufoAddo pls come and see something...can u pls lock us down again...no mask no social distancing nothing! Pls we beg
1349698185837555714,Brilliant! 👇 #COVID19 is not a hoax. #WearAMask https://t.co/yVyF8NJAN5
1353678872336805889,"@Gen_8_Ju As long nothing to crazy like a new strain of covid that can't be treated by the vaccine, developed countries should see some normalcy in like 2022 I guess.

There will still be masks and precautions and shit but covid won't dominate the political/news climate"
1352066829074751491,"@WhiskeySnark I believe you can. However, don’t screen slave me as I too, wear masks to stop the spread of #COVID19"
1348324437439950848,"@reenaroy When you really should wear a mask😂.
What a f*cking knob, it proves that being a fascist is contagious - it makes you stupid!"
1348420050739367936,"@MichelleBYoung1 Found the original tiktok, and it was indeed because he refused to wear a mask."
1355156048919801858,"@Alchemist_Fan @meachavelli Wear a mask.. ye damn fool.. jk..jk. But with kidding aside, remember to never leave the house unless a 4 × 4 inch rag covers your mouth. 😷 
Just wait.. that'll be some mandatory shit we'll constantly be telling our kids/next generation."
1347122714973151232,"covid cases in malaysia are increasing. again, malaysian moots please stay safe. wear your masks. sanitize yourself."
1355327338209280001,North Dakota while you driving around with Out seat belts don't forget to drink alcohol and Please don't wear a Mask .
1354614303253532672,"@JGreenblattADL @mtgreenee Why is she allowed or permitted to wear such a mask?

Drump lost bit*h."
1355970894661877766,@realDailyWire Second dumbest thing I read today. Here is an idea: wear a mask and get back to teaching like the rest of us educators. Grrrrrrr
1345304089530429441,"Insanity. In our house we continue to wash our hands, wear our masks and stay at home. We will keep that up until the vaccines are done. Not rocket science. @mbklee_  keep going, you guys are brilliant, all right thinking people are with you, the chanters are out of their minds. https://t.co/6IZHLU55P9"
1349196556180877313,"Y’all still out here refusing to wear masks? Like, what don’t you understand... https://t.co/1eNAwN0fyq"
1351554886660485120,@AmberSmithUSA @JessieJaneDuff Well here comes COVID... hey Joe do they have to wear mask 😷 and stand in circles??!!
1350309747828813829,"@Le_2nd_Enforcer Huh? No one was asking for the cricket to be called off. They were just concerned over the crowds being there during multiple Covid outbreaks in NSW.

Like comparing apples with canoes 🤪

&amp; as if all of this is on Dan. As usual the Feds never wear any blame or responsibility 🙄"
1348124664371900417,@EricSpahn2 @gordongekko369 @paulsperry_ Hey boys... we've got a live one here. Meet @EricSpahn2 - A real nutcase; representative of a brainwashed and/or braindead public who wear masks to bed to remind them there's a (scary word coming) PANDEMIC! He's as much a prop as that mask he wears as an emblem of national dopes!
1345700526231605248,"Trump: ""those germs, they go through [masks] like nothing."" #N95 masks: Throw a golf ball at a chain link fence head on, and it usually won't go through. At 45 degrees it won't. #COVID particles are in mucus. Masks help contain coughs/sneezes. #WearAMask https://t.co/l7lAAT92jl"
1352409379073630210,"We easily could have avoided 100-200K deaths in the United States IF the CDC had put out the correct mask data in March, 2020 (remember they said masks worked ONLY IF you were sick); AND if Shitler had not politicized masks. Science points the way - stupid people ignore it. 🤷 https://t.co/RvxY1k57gT"
1354961726777794564,"@DDenewett I know of many. Start with the front line of workers of this pandemic. They are working tirelessly, having watched 400,000+ people die, all to wake up and do it again... All because fucking Karen won't behave like an adult and wear a fucking mask! They do it with love. Superhuman"
1346537168685195264,Pass this to millions! Go to Washington-drive.. fly.. bus.. campout. Go there &amp; protest today-support Trump-ALL Republicans! Rigged election/fraud votes allowed? No!! Get to Washington/your city/wear mask &amp; protest America! Republicans go to Washington-show them we mean business! https://t.co/4qXrQyrunI
1346061643093041154,"@MsRightMr @ISU_Figure @dsntedge I guess Hanyu don't careabout COVID on the JN, where he walk around mixtzone, laugh with cameramans and journalists, talk with different people in 1 meter from the outside WITHOUT any mask in his face, he could be infected, but where is his scare? It is dissapear with Nathan Chen"
1350580951487836161,"@SmellyCatLGBT What pisses me off is, its a mask, thats all,just wear the damn thing.....over 350k dead and people still won't wear a mask.  People have some serious misunderstandings about rights."
1354589797919166472,"Hey BA - we need your help! In an effort to continue in-person learning for our students and teachers, we ask that everyone continue to wear a mask, wash hands frequently &amp; keep socially distant when able. If we all do our part, we can help each other out! Thanks for pitching in! https://t.co/K8YJkcfMGy"
1347573686925209601,@ChelleMyBelle4 @NotATweeter16 @realDonaldTrump It would be enlightening to learn how you define patriotism.  Enjoy your mask and lockdown.
