Tweet ID,Full Text
1221066351508213762,@CordelinaDazir xiaomi sent supplies and masks to Wuhan.
1223010357108727809,"📌Post from UK a front-line healthcare worker! #Coronavirus 

For UK 999 (911) frontline ambulance services....

""From today you may receive the following alert on your mobile data terminal 'CORONAVIRUS SYMPTOMS - WEAR PPE'""

Getting very real for us frontline staff."
1221876222721953798,@madflavor I swear coco im in Ireland nd all of a sudden these Chinese momos are popping up everywhere with their face masks seen 10 a them on my street today taking a tour with a tour guide probably straight off the plane from Wuhan 😂😂😂🙄🙄this is it we all goin down like Chinatown🙃🇮🇪
1221137670803341312,"the n95 is best used for microorganisms that are transmitted via the airborne route (like TB), the new coronavirus is spread through droplet transmission, thus why the regular mask is preferred bc of the waterproof layer. https://t.co/MFFnGS01C8"
1222132057222078465,"#MorningGlory How to protect yourself from Wuhan coronavirus:

- Avoid close contact with anyone showing symptoms of respiratory illness
- Cook food thoroughly
- Wash your hands
- Cover your mouth and nose when you cough or sneeze
- Wear a surgical mask"
1222146876998287360,19 suspected case of coronavirus in;Canada now up from two yesterday. Just like Sars Canada will probably end up with most cases outside China. Be careful if you live in TO -  wear a mask and wash your hands.
1221819910847787008,"@ArleneDickinson There's  just not enough known about the virus, but if the mask isn't an N95, it's totally useless. Hand washing is your best defence."
1222712878723162112,Cutie at the bar just asked if I’m worried about the coronavirus I’m telling her about the mask I just bought
1222493418951270402,N95 masks have gone from $18.50 for a pack of 10 to $72 on Amazon and I am fucking loving it. https://t.co/BErnby6nC6
1223219125444472832,"RT @RamyInocencio: We’re finding it hard to get face masks in China as #WuhanCoronavirus infections near 10,000 here. More than 200 have di…"
1223219964963848192,"Amid the coronavirus epidemic that has killed over 200 people in China and reached many countries, the National Disaster Management Authority (NDMA) on Friday decided to impose a ban on export of face masks and hand gloves 
#Coronavirus #ARYNews
https://t.co/PWAi58EmeL"
1223365672983502848,"Salty masks could kill coronavirus

https://t.co/1XwFZzabIE"
1222533455877046272,"@joannasuyin @notveryaugust Plus even if a person just has ordinary virus, good to not spread it around, so society will have fewer potential cases to test for Wuhan coronavirus and direct resources more efficiently. 
In short, think of it as ""surgical mask level"", maybe ""N95 level"" later. Hope this helps!"
1221843155194015747,@002_18_94 @binmvs @bannakook Surgical Masks may not be as effective. I'd suggest using N95 Masks
1221515192120565762,See! Buy those proper mask N95 https://t.co/mnaAziStPi
1221845373528035329,"China is PANIC Buying All N95 Masks Across the Globe
https://t.co/ZeBRC248Ed"
1223340801587056643,@CanadianTire @jwoodgett You labelled ALL the masks as N95 as your franchisee was looking to scam a quick buck. You never sold surgical masks before now. Shameful behavior.
1222643843100823552,@jerniebert @erik_rine @WorlowDennis @GerowCraig @Lun1sWorld @Jim_Jordan Hopefully n95 masks work
1222626986541113344,"I use dust masks for some craft woodworking. Just the basic ones.

I went to order some more this week, and noticed an interesting trend on Amazon. The usual ones I buy were nearly sold out, but other types had doubled in price, or sold out. I'm thinking #CoronaVirus is to blame."
1223141533236334594,"In today's mask news, now not only do I worry about not knowing when my masks will be delivered, I'm also starting to worry if they could be fake. #Coronavirus"
1222459410254942208,"A Chinese school in Quezon City has ordered the mandatory wearing of face mask within its premises amid novel coronavirus scare.

STORY: https://t.co/69WGX6IG6O https://t.co/QZvc9n7fXp"
1221789723515129856,"N95 Masks USELESS, Coronavirus Enters Body Through EYEBALLS, Warns Infected Doctor in Wuhan, China https://t.co/uv0iB8QOup"
1221236368954839040,"1st presumptive case of Novel Coronavirus is already in Toronto. 
Please wear mask and always protect yourselves from the virus. 
It’s transmitted through droplets, so please always cover yourselves.😷"
1221079501385297921,watch me wear PPE BSL-4 after hearing that this 2019-nCoV outbreak chaos has reached my country 😭 https://t.co/sqW0MOciv6
1220682630825418752,Demand for face masks on the rise amid coronavirus outbreak — but are they effective? https://t.co/RB8bLh7lYn
1222138217941565445,this coronavirus shit feels like zombie apocalypse. catch me outside in rubber gloves &amp; a face mask everyday until they figure this shit out.
