Tweet ID,Full Text
1262237240882757632,"Found out yesterday that staff in 4 different Danish hospitals do not wear facemasks! And yet are surprised at a large Covid-19 outbreak (14 staff, 7 patients) at a urology ward in Southern Denmark."
1264367347709521922,"Protect yourself and your loved ones this Memorial Day weekend.

Stay home, don't gather with others, and wear a face covering in public to slow the spread of #COVID19. https://t.co/wQ2rvYI09b"
1263102163573710848,"Hey guys! Queue in a drum roll!!!🥁🥁🥁. .
.
.

Introducing the ""Bling Face Mask"". For those who want to stand out and want to maintain their fashionable status 🔥🔥🔥(COVID-19 or not) then this face mask is for you.… https://t.co/NgvW2VXQEI"
1262723333935808513,"The mask comes off, the face behind the mask now showing

This is the real face of the 1st gen Asians that attacked me as soon as I arrived in the #SiliconValley in the 1990s, now everywhere I went in America https://t.co/eEfvbmnP7I"
1260219177723400206,"When the crisis started then not even a single PPE kit was manufactured in India, only a few N95 masks were available. Today 2 Lakh PPE kits and 2 Lakh N95 masks are manufactured in India daily : PM Narendra Modi #COVID19 
#PMModi #NarendraModi #Modi https://t.co/c0Ti3kQiAr"
1257248878430228488,"Today's the big day. Our store is open to customers once more. We thank you for your patience as we continue to navigate through #COVID19. 

Please wear a mask while on the premises and keep 6ft apart. 

#RidgefieldSupply #RSCommunity #EssentialBusiness https://t.co/cvnpeJMCxO"
1257324231404089344,"Germany's R0 after slightly easing lockdown is still around 0.78. 
-no gatherings of more than 2 people
-face masks in public
-1.5m between people
-shops up to 800sqm/dealerships 😏/hairdressers open (with measures)

Today kids go back to school. https://t.co/cFmzsV5Aop"
1257849813179133952,"The end of social distancing and business closures is not something to be celebrated. This is a fundamental failure of our bureaucratic system, where the economy is valued more than lives. Stay home, keep wearing your masks if you care about your lives."
1257677732680433667,"Superb investigation and analysis about happens when public safety is secondary to power, finance, politics, religion. Cautionary tale for U.S. trying to reopen. Also wear masks! WTF.
BBC News - Coronavirus by air: The spread of Covid-19 in the Middle East https://t.co/uLQ3acAxbV"
1261831003972100097,@JSibley99 @BullCraftMaxx @CraigR_Smith Businesses can open and people can return to work if they use common sense and use social distancing and wear both masks and gloves...
1261169239421079552,"""You don't want to catch the coronavirus, but doesn't want to look gay?
WEAR MANSKS!"""
1259770297038888961,"Jack has directly funded Mayoral office funds for food banks, masks and other essential efforts in LA, New York, New Orleans and given to hospitals all over America. This concept of complete openness appears to be influenced by Ray Dalio’s radical transparency and it works great! https://t.co/c14BflNnUI"
1260990990233432065,Why wouldn’t you wear a mask and avoid any store or location that doesn’t protect its workers and patrons by requiring masks?New study “Ordinary human speech can emit droplets that can remain in the air for at least eight minutes”#WearAMask https://t.co/uaocknuESP
1256244358489096193,"@SenCoryGardner @WeldFoodBank Complete with ubiquitous, normal everyday schmo Carhartt jacket, Gardner will not let a pandemic stop him from taking a staged photo op in a safe place with pre approved constituents. Let the #ConstituentAvoidanceTour resume ... with masks and distancing."
1261443954123259906,"@JoyceWhiteVance At least a disproportionate number of the people he is shooting are his own supporters, because the rest of us are smart enough to stay the hell home, or at least social distance and wear masks."
1267084613614276611,You know Corona we bath just to wear pajamas https://t.co/IgTWmimDxC
1262316152442818561,They've always had the tradition of respecting your fellow human and it seems to be the way to beat this Covid19 Virus!  Wear a mask shows respect. https://t.co/fQGcqZKq8r
1261846822970183680,"May the best mask win! 👺

Governor announces ‘New Mexico Mask Madness’ online competition. https://t.co/AhlOpMHjEx"
1265690619675992065,Jimmy Kimmel on face mask fights: 'This is the dumbest standoff ever' https://t.co/WKDDjOK9NI https://t.co/yKo56cgZyS
1262780507122626560,"@nbstv Let us assume the impossible that these masks reach every one,what is the durability of usage of these masks bcz one mask can’t sustain some one for long.bottomline lift the lockdown let people buy their own masks .the ones recommended by MOH"
1264632367836213250,"@nakmuaysiam @nobmbmwsoulbro @RedTRaccoon @Alyssa_Milano The authors conclude that surgical masks are effective, N95's are even better and cloth masks are not.  Please sit down and STFU. https://t.co/3CqqOwLQxw"
