Tweet ID,Full Text
1255277316831313923,"What infectious disease in your lifetime killed 50,000+ Americans in the span of 1 month. PLEASE, fucking enlighten me &amp; try not to rationalize the deaths in the process. These are fucking human beings, not to be treated as expendables. #COVIDIOTS #COVID19 #CoronavirusPandemic https://t.co/Fl5eADdDNo"
1247160729670574080,@DrTedros @UNmigration https://t.co/EUL3w11758
1253375580541726720,@Blue_Footy In case you hadn’t noticed there’s a pandemic. Clubs are leaking money. Sponsorships will be affected. Any pre-defined transfer budgets will no longer exist.
1255132889269727232,@djbh8654 @cnnbrk https://t.co/XDx9HEIwFV
1248720406795530241,@prolibertate7 @dennisupdike @lauraellenflynn @naveedafridi @the_resistor @HillaryClinton @realDonaldTrump Not in such a widespread way as to justify the public health risk mitigated by allowing mail-in voting during the current pandemic along with fraud checks that didn’t exist in the past.
1255423295337435138,"Comunista vago, pont a trabajar x una vez en tu vida q para eso cobras un dinero público, y haz q tus enchufados en @EsmasAlcorcon hagan algo también.##Transparencia 
@Vox_Alcorcon @ppalcorcon @psoealcorcon https://t.co/dAgea14DRw https://t.co/64ad3prpKC"
1251636177276334080,"A civil servant, #TanJun, who’s from #YiChang, #Hubei, said he had filed a lawsuit against provincial authorities for coverup the #WuhanCoronaVirus epidemic. He later said police ordered him not to talk abt the matter. 
I’m really worried if he’ll be vanished soon.
@appledaily_hk https://t.co/mkCoNa9lfW"
1246857351996624896,O ya estuviera a punto de irme 😢 PUTO CORONAVIRUS ARRUINASTE MI SEMANA SANTA 😭😭😭😭😭😭
1248892435977166848,"Onong,triste réalité https://t.co/hmIMjyxooy"
1255596045666525186,Esto del coronavirus es como el gato de Schrödinger
1248440726498803714,@Manal_RI @fkeverycountry Let’s keep it on China for the next couple of months.
1246626863968948224,"The first case of COVID 19 in China was on January 22nd, as reported-first case in UK reported on February 13th. When you look at the success of Germany in handling this, one might ask what was UK Govt doing to prepare us from the first warning in China? No one watched Contagion?"
1249921797996208135,"Lockdown expended till  
3 may by PM
दिलीप का काम बताना हैँ https://t.co/6T8GJ7p2cS"
1254972286316077056,Get 2 kinds of Choose a ★5 Summons Tickets in this campaign! https://t.co/hB22be67zR #PlayApartTogether #StayHome
1252754933763407875,"Il faut s'indigner tout autant des cancers causés par les pesticides ou la pollution et s'emparer aussi de ce scandale! Laisser le virus fou tuer les vieux, les gros et les noirs, c'est OK?!! Humanisme où es-tu?!! https://t.co/F4tvo2BSNy"
1247516350517350401,"The ""Great Coronavirus Panic of 2020"" is about destroying the world's economic system. It's working perfectly. #StopTechnocracy https://t.co/NISssfgmLY https://t.co/c5qHWSOJeE"
1249600397334937608,"@OlafGersemann @welt @Markus_Soeder ""Corona-Soli"" - noch so ein Ding. 😡

Hunderttausende sind in Kurzarbeit - diese kriegen ""noch einen"" oben drauf?

Unsozial!

Ja, es kostet jetzt richtig viel Geld, dieses hat die Regierung zu tragen u nicht die Bevölkerung, die um Existenz kämpfen, keine Miete mehr zahlen können"
1247201460149985281,Coronavirus: le port du masque bientôt obligatoire à Nice https://t.co/ThDElfYAFt
1248726477664854027,"@DrTedros @WHO What we have here are 3 failed organizations...really 2, as WHO is part of UN...

EU and UN/WHO please don’t insult the free world’s intelligence..."
1248276293071900672,@Acosta It was wonderful until the stay at home orders came down from Governors. This too shall pass and we will be fine.
1248834999777927179,"🌹Om Shanti 🌹

A sign of success is confidence. 

Even if WE lose everything and have OUR confidence, WE can re-create everything.

BE CONFIDENT

STAY HOME STAY SAFE

₲σσɗ  ℳσʀɴϊɴg"
1254444449234550785,Trying to kill voting by mail and showing his insane jealousy of Bezos. #TrumpIsA_DANGER_ToAmerica #TrumpIsANationalDisgrace https://t.co/TmDBh3Dw5Z
1247658472021336070,@KamalaHarris @onefairwage https://t.co/MnFXXykso2
1251709486626074624,@itsalexclark Stay at home and do the next animation story
1249185596968484864,@gowKE4HReZ7ZBc5 到時候變China Taiwan 就糗了
1247693774999830531,Didn’t Ivanka get a patent for that? 🤔 https://t.co/0jrH8uWoHh
1247074745583099906,"@AmbChangHua @drjahanpur Wake up World
We will get you
We're not stupid
Wake up World

#DeathtoCommunism
#ChinaVirus 
#Covid_19 
#CoronavirusPandemic https://t.co/ybojV8gpJZ"
1253935239409197056,https://t.co/P7RyleZjxl
1250041637515993091,We like this @hootsuite article about the role of #SocialMedia adapting to our new normal in this time of #COVID19 crisis: https://t.co/hhcwoK1O9c
1252211829788590080,"È attiva la piattaforma regionale per le domande relative all'Avviso per la concessione del bonus una tantum a fondo perduto a favore di microimprese artigiane,commerciali,industriali e di servizi, colpite dalla crisi causata dal COVID-19 
https://t.co/fTw222nj6Z"
1249068529854234624,@deckwalker @realDonaldTrump @nytimes @washingtonpost I'm not strong on this subject but searching the CDC web portal never hurts: https://t.co/sNVtd400db
1250047857815506945,@realDonaldTrump U R more concerned with defending yourself than stopping Coronavirus!!!!
1248789725827260416,"Out food shopping today, wearing my #mask and #gloves helps others feel comfortable and safe #COVID19 #GoodFriday2020 
#coronavirus #CoronavirusPandemic #StopTheSpreadOfCorona @dyro874 @DatoFreddy @Bamafanaticfan1 @realDonaldTrump @DonaldJTrumpJr @Scavino45 https://t.co/viCPqyJZZW"
1249504011801288704,"@scrowder Interesting take on the flu drop off this year. I've been studying as well, check out the emergence of the H1N1 2nd half of this season. Then research 2009 H1N1 lung x-rays and compare to Covid. Fascinating."
1254696770975776768,"Gobierno de Trump planea enviar un cheque de 1,000 dólares por persona por impacto del coronavirus https://t.co/f0JF0aUZrh vía @TelemundoNews"
1248446043840057345,Inclusion Club – Lockdown activities https://t.co/mOZ5o157lr https://t.co/Lrd2Ba7Ei0
1254663237548695552,"Casi no uso twitter, pero miro mis tweets anteriores. WEY hahaha publicaba cuando aun no había covid. 🥺 éramos felices y no lo sabíamos."
