Tweet ID,Full Text
1325125782683914242,#AmericaDecides2020 dont forget #COVID19  social distancing  and Mask celebrate and be safe Guys welldone
1330405124724961281,"Covid-19, in Italia 34.767 nuovi contagi: i dati regione per regione

https://t.co/bCXVyeU9JS"
1325777342917120000,As we get a new president - more hope and positive news! https://t.co/9XdA7R6bTr
1326173011557412865,👀 wow!! https://t.co/uJihtu0gTB
1330163113245728769,I'll pay 1500 NOT to get the vaccine https://t.co/HZY3aGFgAF
1325643208345460736,Some peaple are to stupid to be voting https://t.co/Yj2UY3xrRA
1327720911751901184,"Too bad your dad wasn't keen on Covid nineteen,
so that we still don't know why, he had to tell a lie,
that a deadly virus wouldn't cry us 
a sad song to make us bettah, bettah, bettah.*

*Thanks to ""Hey Jude"", the Beatles. https://t.co/2m0kst2tKx"
1327281475214061570,It needn’t have been this way. https://t.co/EYIVbqTJrQ
1322713078472073216,Niggas wear a mask on the way in the club and put it in their pockets like they putting away they ID.
1325554211376029702,"@RevMama @andrehenry In addition to the obvious Yikes, I can almost see the covid spreading around the room!"
1333231054136561664,"Total Coronavirus Cases: 63,066,160
Current Deaths: 1,465,048
Total Recoveries: 43,542,375
 #Coronavirus #Corona #Covid19 #CoronaVirusUpdate"
1324344857226289157,@Icky_84 😆 that's what I've been doing since lockdown 1
1332511282105360384,@realDonaldTrump Was a Fascist and USA voters didn't want a Fascist. https://t.co/edq3nFrnSu
1331387299561660416,"Also this site is excellent, and I wish @GovNL would disclose our daily and cumulative COVID data similarly."
1323208643567898624,"This is useful. I got off the tube last night and saw at least 10 people not wearing masks at all inside Brixton Station. I know some people can't wear them, but wish everyone who can, would. https://t.co/YNxX3jiojl"
1330263523964973057,@dharford79 Is that thanks to lockdown Dave?
1329676685923536896,"Der bisherige, sogenannte »Lockdown light« hat absolut keine Wirkung gezeigt. Da ist ein »Lockdown Pro« selbstverständlich die einzig logische Konsequenz. https://t.co/fThS4yulCX"
1326686093593415680,"【マスクをつけることが難しい方からの接触感染、飛沫感染を予防する方法】
介護者には医療用マスクの使用をすすめます。また、マスク以外にも頻回の換気や一処置ごとの手指衛生やドアノブなどの環境消毒などの予防策は継続してください。https://t.co/hk92kPlsRf https://t.co/CTZUvljfvw https://t.co/kg1WRoIY9Y"
1331543514220466176,#delaynmdcat https://t.co/TIYuP23Vuv
1324176222188785665,https://t.co/IqMrxs7PPF
1324996030212022273,"@realDozyDonald @SexCounseling Lol dizy you must be based out of China? The virus with a 99+% survival rate? The one where if they used the same formula for death rate on the flu over 600,000 people would have died from the flu every year in the US? The possible man-made virus msm refuses to check into?"
1328736126601924608,"Do not watch this tiktok and read the comments if you don't want to get angry about covid in Kentucky 

https://t.co/zyrpPoMbSK"
1325129490679263233,@jon4rd I’m training someone and plus we have to make weekend shifts up if we call out and aren’t sick with COVID symptoms 😅
1323853105520275456,"Protokol Kesehatan Tetap Menjadi
Prioritas Dalam Pemilu

Mari bersama-sama menggunakan hak pilih dalam Pilkada 2020 untuk menentukan masa depan bangsa yang lebih baik dengan selalu disiplin protokol kesehatan pencegahan Covid-19.
@satgas_nusantara_polri#TaatiProkesPadaPilkada https://t.co/RyNgs9V4PZ"
1329068603866537984,"@julesannwalker @AP TIL COVID affects your brain.

Unless you were born this stupid, then I guess we're safe"
1325024371338043393,What a blessing https://t.co/d9OgHn9RTi
