Tweet ID,Full Text
1314243322261639168,"She want to be the true ""Karen"" model for all those other ""Karen's"" that refuse to wear a mask...those that have a conniption fit over wearing the mask. https://t.co/EplPXiQ5MD"
1314065664479580162,"@TyMurphy19 @AngelaBelcamino Lol! Me and you both. I'm impressed, that Kamala spotted it and controlled her laughter. Mega restraint required there. She laughed at him often enough, with his ridiculous behavior. Thank you Mrs Pence for not wearing your mask and proving what an Covid champ you are married to."
1318892879457230848,"@Tony__Heller Maybe it's you who is the ""Karen""? Just saying. #WearAMask"
1320418422610522112,@latimes @marialaganga @francineorr It's not a Pandemic--it's a Dem-Panic.  You can wear a mask to protect from me--I am not so concerned about protecting from you. How many years will you wear that mask? https://t.co/gsx2LYnFxp
1317180833103548418,"State health officer encourages social distancing &amp; face masks as COVID-19 cases rise in Mississippi 
https://t.co/8NGCEcwfTY"
1316707013477445634,FACT CHECK: New CDC study showing majority of people infected with coronavirus wore MASKS only demonstrates yet again that the tests aren’t reliable  https://t.co/KzNICI5rML
1317373886594338817,@Jaybo @NBCNews Mask can’t even help you with fire smoke 😂 masks say they can’t prevent Covid. It don’t matter about mask shit is spread through the hands.. u the the type that wears a mask to bed and touches it when u have to sneeze or cough. Little joe
1321678231368474624,"@MeidasTouch America needs a leader not a lover of dictators.
#VOTE 
#AmericaOrTrump 
#BidenHarris2020 
#WearAMask"
1315336378356559873,"We wear masks because we know that together, we can keep the most vulnerable among us safe until we're all safe. Studies show that when everyone wears a mask, transmission of #COVID19 is significantly reduced. Head to https://t.co/9rs6q0Y1b4  for more info. #BigLittleChanges https://t.co/AYSrwRvLBy"
1319871839733043200,"@SoniaSAslam @TransitPolice It seems ""masks are mandatory"" is a joke in bc. I saw many passengers didnt wear mask and took the bus everyday. Some bus drivers dont care too much."
1317137111296987136,"@tedcruz Ted Cruz, you are not pro life, you still refuse to wear a mask, it may not stop 100% of the spread of the virus but it certainly will cut it in half at the very least, perhaps saving lives in the process, your pro life stops at birth which makes you #TedCruzAHypocrite"
1311553884696051713,@talkRADIO @JuliaHB1 I don’t care who doesn’t follow these bullcrap rules .. I wear a mask when I have to and no more.  I respect people for having the courage to do what they want to do.
1320924725980217344,Just a friendly reminder that you can still wear your mask and socially distance even if your governor says you don’t have to.
1319966783516733442,"@EricTrump Have you Herd?
Now you can Protect Yourself and your Loved Ones from the Covid-19 Paranoia pandemic today! WEAR YOUR MASK! (when you feel ike it)
$12.49 USD

https://t.co/KmEDJNAMRC"
1315730922629722112,"@lalovestrump Everyone knows if you wear black or yellow clothing you are immune to COVID19 bro.

Come on man"
1311563258566975490,"@MatthewJshow Don’t wear it. Tell people you’ve already come thru a Covid attack. You can’t get it. You aren’t giving it.

They’ll want to kiss you."
1319407432150347777,"@AlanfromArthur @govkristinoem Name a peer reviewed study that proves masks are the key to stopping COVID.  I haven’t found one, so keep telling me about the science."
1312754527762878469,"@lt4agreements @Tj813229 What are we going to cut to do this plan and any other plan.  Forced masks mandates isn’t it, that violates liberty.  I don’t want a country depending on big government.  What happens with the next pandemic?  We need something better."
1313144752653701121,"@PressSec Yet you refused to wear a mask AFTER you had found out about Hope's test results. Thanks, Typhoid Kayleigh. Bang up job."
1319102446854176768,@CoachFore This right here should have been enough to say it's safe to play football. Covid positive Gilmore hugging Mahomes without a mask after tackling KC receivers all game long. None of the KC players including Mahomes tested positive for covid since. Viral load! https://t.co/IP4xhnZEaN
1321350966638075904,@nativelah It's half covered and they are hand made masks in 1918 not N95 😐😷🙄🙄🙄🙄
1315688916549275650,So much BS here in Michigan!! My mom needs a job but you have to wear a mask and she refuses! Walked outta interview cuz she had to wear a mask and denied unemployment! Says she’ll only wear a 🇺🇸 mask to vote in person if they refuse her. Shit is ridiculous here! https://t.co/6MTCQfLp2b
1312112506681192449,"A hard fought win for the tigers 🐅 in last night’s victory over @Bears_Athletics 

#BearsVsTigers 🐾🐅⚽️

#TheOnlyWayToPlay #WearAMask    

#WeAreTenafly #TigerPride #GoTigers #TFLY #TenaflyStrong #TeamTenafly #TogetherWeCan

#BreastCancerAwarenessMonth🎀 https://t.co/9Z43ABcEPW"
1322182422449033217,"But even if you did believe these numbers, there have been almost 4x the number of COVID-19 deaths in the county after the mask mandate compared to before the mask mandate.

Tell us again how masks work to slow or stop COVID-19...."
1321899022739742721,Wear a damn mask. Please.
