334301531	43.629311	-79.2725695
885138594	45.557830499999994	-73.723025
844551121427324929	43.2606955	-79.9135205
10415712	43.4181906	-79.645081
2365414707	43.2606955	-79.9135205
16580052	48.653034500000004	-123.40326049999999
267223118	49.8538055	-97.1526765
21013856	43.629311	-79.2725695
867941820	45.557830499999994	-73.723025
35002858	49.257639	-123.123581
1282009628	43.629311	-79.2725695
15580988	43.2606955	-79.9135205
483786067	49.257639	-123.123581
1027677408	45.506968	-73.65337149999999
287459667	45.605568149999996	-73.709589
111394815	53.5558197	-113.4926175
1134681	51.027664	-114.08785094999999
1096159534358290432	45.248790799999995	-75.8001415
2820217755	51.027664	-114.08785094999999
25996734	44.547864000000004	-79.37102645
2810911921	43.629311	-79.2725695
3899155635	43.3275931	-79.267953
836913107352055809	45.557830499999994	-73.723025
1219802535982174208	43.381395999999995	-79.820465
1042832318862254080	53.5558197	-113.4926175
2240803728	45.557830499999994	-73.723025
53359433	47.015958	-65.47864405
3884758333	49.257639	-123.123581
898966659104468992	45.5346385	-59.3286545
16985620	53.5454319	-113.903561
972745747	43.8136735	-78.166489
127943720	43.724971	-79.7595915
18147516	43.534199	-80.240128
29905232	43.629311	-79.2725695
16504074	43.629311	-79.2725695
169391035	48.426763	-123.480062
35896008	46.783583	-71.2884349
841999274296659972	49.1373095	-121.9512525
3656530281	53.5558197	-113.4926175
168596668	49.1742415	-123.13083649999999
208056970	49.257639	-123.123581
176582352	43.629311	-79.2725695
56463177	45.945462	-66.66657749999999
16035734	43.0022035	-81.3866645
411178789	43.629311	-79.2725695
555220899	43.629311	-79.2725695
142862232	45.248790799999995	-75.8001415
184097316	43.629311	-79.2725695
138347854	43.724971	-79.7595915
6817032	43.629311	-79.2725695
548962431	43.629311	-79.2725695
55207704	44.5222743	-78.817061
2896646551	43.629311	-79.2725695
30072779	53.5558197	-113.4926175
1861972051	51.027664	-114.08785094999999
2823722803	49.257639	-123.123581
248279104	43.629311	-79.2725695
513346390	43.629311	-79.2725695
813801457950609408	53.5558197	-113.4926175
1987491	49.257639	-123.123581
28927228	51.027664	-114.08785094999999
470691248	43.629311	-79.2725695
1132877629	42.29506515	-83.00208549999999
84518964	49.111519	-122.81848600000001
2229323444	53.5558197	-113.4926175
142547517	49.111519	-122.81848600000001
73402750	43.724971	-79.7595915
49744654	43.629311	-79.2725695
2792478744	45.557830499999994	-73.723025
14590730	43.629311	-79.2725695
458920357	49.257639	-123.123581
197208080	49.4896195	-119.5661345
850348802	53.5558197	-113.4926175
948915158319075328	45.557830499999994	-73.723025
811543975	42.9488405	-81.2487865
245071777	44.321234000000004	-61.811730499999996
60597469	45.248790799999995	-75.8001415
928865514037788672	49.257639	-123.123581
573017261	45.623738	-61.99346
3261867146	51.027664	-114.08785094999999
557134072	42.29506515	-83.00208549999999
103960147	45.5346385	-59.3286545
1009957452	43.629311	-79.2725695
1149817288360648706	45.248790799999995	-75.8001415
1088097152142843905	43.147571	-80.2739375
801590775570120709	42.778072699999996	-81.187524
775718634283003904	49.630148500000004	-119.711156
44849756	43.629311	-79.2725695
2152077415	51.027664	-114.08785094999999
956761446091710464	49.288236	-123.07251500000001
2790351250	43.629311	-79.2725695
27709507	45.1203835	-66.0400515
120966354	45.248790799999995	-75.8001415
885078030489714688	43.43024	-80.47640340000001
19281421	47.4826065	-52.829425
104989363	49.257639	-123.123581
477985529	43.629311	-79.2725695
14168032	53.9279525	-122.75264859999999
3145233080	49.257639	-123.123581
196783947	43.629311	-79.2725695
19160609	43.629311	-79.2725695
603243745	45.248790799999995	-75.8001415
205356673	45.248790799999995	-75.8001415
30894189	45.557830499999994	-73.723025
2823248477	43.837104499999995	-79.5657915
